,trial_index,arm_name,trial_status,generation_method,Objective,B,Sc,Cr,Y,Zr,Gd,Hf,Ta,W,Re,Function,Num_Experiments,Monte_Carlo_Run,Number of data used,Target_CumBest
18,18,5_0,COMPLETED,Manual,158.1333799161532,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,targetFunction,13,4,4,158.1333799161532
19,19,5_0,COMPLETED,Manual,158.1333799161532,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,targetFunction,14,4,4,158.1333799161532
20,20,5_0,COMPLETED,Manual,158.1333799161532,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,targetFunction,15,4,4,158.1333799161532
21,21,21_0,COMPLETED,Manual,122.0447716941213,0.6666666666666666,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,targetFunction,16,4,4,158.1333799161532
22,22,22_0,COMPLETED,Manual,151.04621599946466,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,targetFunction,17,4,4,158.1333799161532
23,23,5_0,COMPLETED,Manual,158.1333799161532,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,targetFunction,18,4,4,158.1333799161532
24,24,5_0,COMPLETED,Manual,158.1333799161532,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,targetFunction,19,4,4,158.1333799161532
25,25,5_0,COMPLETED,Manual,158.1333799161532,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,targetFunction,20,4,4,158.1333799161532
8,8,8_0,COMPLETED,Manual,106.22927448999997,0.6774193548387097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3225806451612903,0.0,targetFunction,1,0,6,106.22927448999997
9,9,9_0,COMPLETED,Manual,143.1990010858288,0.9523809523809524,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,targetFunction,2,0,6,143.1990010858288
10,10,10_0,COMPLETED,Manual,138.36535852769708,0.9523809523809524,0.0,0.0,0.0,0.0119047619047619,0.0119047619047619,0.0238095238095238,0.0,0.0,0.0,targetFunction,3,0,6,143.1990010858288
11,11,11_0,COMPLETED,Manual,141.23533652070077,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,targetFunction,4,0,6,143.1990010858288
12,12,12_0,COMPLETED,Manual,142.20137342601748,0.9230769230769232,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,targetFunction,5,0,6,143.1990010858288
13,13,13_0,COMPLETED,Manual,139.34604170468722,0.9230769230769232,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,targetFunction,6,0,6,143.1990010858288
14,14,9_0,COMPLETED,Manual,143.1990010858288,0.9523809523809524,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,targetFunction,7,0,6,143.1990010858288
15,15,9_0,COMPLETED,Manual,143.1990010858288,0.9523809523809524,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,targetFunction,8,0,6,143.1990010858288
16,16,9_0,COMPLETED,Manual,143.1990010858288,0.9523809523809524,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,targetFunction,9,0,6,143.1990010858288
17,17,9_0,COMPLETED,Manual,143.1990010858288,0.9523809523809524,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,targetFunction,10,0,6,143.1990010858288
18,18,9_0,COMPLETED,Manual,143.1990010858288,0.9523809523809524,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,targetFunction,11,0,6,143.1990010858288
19,19,9_0,COMPLETED,Manual,143.1990010858288,0.9523809523809524,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,targetFunction,12,0,6,143.1990010858288
20,20,9_0,COMPLETED,Manual,143.1990010858288,0.9523809523809524,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,targetFunction,13,0,6,143.1990010858288
21,21,9_0,COMPLETED,Manual,143.1990010858288,0.9523809523809524,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,targetFunction,14,0,6,143.1990010858288
22,22,9_0,COMPLETED,Manual,143.1990010858288,0.9523809523809524,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,targetFunction,15,0,6,143.1990010858288
23,23,9_0,COMPLETED,Manual,143.1990010858288,0.9523809523809524,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,targetFunction,16,0,6,143.1990010858288
24,24,9_0,COMPLETED,Manual,143.1990010858288,0.9523809523809524,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,targetFunction,17,0,6,143.1990010858288
25,25,9_0,COMPLETED,Manual,143.1990010858288,0.9523809523809524,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,targetFunction,18,0,6,143.1990010858288
26,26,9_0,COMPLETED,Manual,143.1990010858288,0.9523809523809524,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,targetFunction,19,0,6,143.1990010858288
27,27,9_0,COMPLETED,Manual,143.1990010858288,0.9523809523809524,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,targetFunction,20,0,6,143.1990010858288
8,8,8_0,COMPLETED,Manual,117.25187832749276,0.6774193548387097,0.0,0.0,0.0,0.0,0.0,0.0,0.1612903225806451,0.1612903225806451,0.0,targetFunction,1,1,6,117.25187832749276
9,9,9_0,COMPLETED,Manual,122.0447716941213,0.6666666666666666,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,targetFunction,2,1,6,122.0447716941213
10,10,10_0,COMPLETED,Manual,133.96956615054,0.6666666666666666,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,targetFunction,3,1,6,133.96956615054
11,11,11_0,COMPLETED,Manual,137.6825662628294,0.9230769230769232,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,targetFunction,4,1,6,137.6825662628294
12,12,12_0,COMPLETED,Manual,123.8089980191226,0.6666666666666666,0.0555555555555555,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,targetFunction,5,1,6,137.6825662628294
13,13,13_0,COMPLETED,Manual,119.10061804970184,0.6666666666666666,0.1583333333333333,0.1666666666666666,0.0083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,targetFunction,6,1,6,137.6825662628294
14,14,14_0,COMPLETED,Manual,122.9576937349564,0.6666666666666666,0.125,0.1666666666666666,0.0416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,targetFunction,7,1,6,137.6825662628294
15,15,15_0,COMPLETED,Manual,141.23533652070077,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,targetFunction,8,1,6,141.23533652070077
16,16,16_0,COMPLETED,Manual,149.57831360708985,0.9230769230769232,0.0,0.0,0.0192307692307692,0.0576923076923076,0.0,0.0,0.0,0.0,0.0,targetFunction,9,1,6,149.57831360708985
17,17,17_0,COMPLETED,Manual,139.34604170468722,0.9230769230769232,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,targetFunction,10,1,6,149.57831360708985
18,18,18_0,COMPLETED,Manual,156.19085691648428,0.9230769230769232,0.0,0.0,0.0384615384615384,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,targetFunction,11,1,6,156.19085691648428
19,19,19_0,COMPLETED,Manual,123.14024426243438,0.6666666666666666,0.0416666666666666,0.1666666666666666,0.125,0.0,0.0,0.0,0.0,0.0,0.0,targetFunction,12,1,6,156.19085691648428
20,20,20_0,COMPLETED,Manual,150.35400489203658,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.1999999999999999,targetFunction,13,1,6,156.19085691648428
21,21,21_0,COMPLETED,Manual,109.58044587207594,0.6666666666666666,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,targetFunction,14,1,6,156.19085691648428
22,22,22_0,COMPLETED,Manual,106.22927448999997,0.6774193548387097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3225806451612903,0.0,targetFunction,15,1,6,156.19085691648428
23,23,18_0,COMPLETED,Manual,156.19085691648428,0.9230769230769232,0.0,0.0,0.0384615384615384,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,targetFunction,16,1,6,156.19085691648428
24,24,18_0,COMPLETED,Manual,156.19085691648428,0.9230769230769232,0.0,0.0,0.0384615384615384,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,targetFunction,17,1,6,156.19085691648428
25,25,25_0,COMPLETED,Manual,113.43623595623639,0.6666666666666666,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,targetFunction,18,1,6,156.19085691648428
26,26,18_0,COMPLETED,Manual,156.19085691648428,0.9230769230769232,0.0,0.0,0.0384615384615384,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,targetFunction,19,1,6,156.19085691648428
27,27,18_0,COMPLETED,Manual,156.19085691648428,0.9230769230769232,0.0,0.0,0.0384615384615384,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,targetFunction,20,1,6,156.19085691648428
8,8,8_0,COMPLETED,Manual,106.22927448999997,0.6774193548387097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3225806451612903,0.0,targetFunction,1,2,6,106.22927448999997
9,9,9_0,COMPLETED,Manual,119.10061804970184,0.6666666666666666,0.1583333333333333,0.1666666666666666,0.0083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,targetFunction,2,2,6,119.10061804970184
10,10,10_0,COMPLETED,Manual,143.1990010858288,0.9523809523809524,0.0,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,targetFunction,3,2,6,143.1990010858288
11,11,11_0,COMPLETED,Manual,157.3709982220219,0.8,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,targetFunction,4,2,6,157.3709982220219
12,12,12_0,COMPLETED,Manual,151.04621599946466,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,targetFunction,5,2,6,157.3709982220219
13,13,13_0,COMPLETED,Manual,158.1333799161532,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,targetFunction,6,2,6,158.1333799161532
14,14,14_0,COMPLETED,Manual,162.45242842752012,0.8,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.16,0.0,targetFunction,7,2,6,162.45242842752012
15,15,15_0,COMPLETED,Manual,164.95783085754786,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.194,0.0,targetFunction,8,2,6,164.95783085754786
16,16,16_0,COMPLETED,Manual,141.99720450911195,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,targetFunction,9,2,6,164.95783085754786
17,17,17_0,COMPLETED,Manual,155.4607999734539,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.18,0.0,targetFunction,10,2,6,164.95783085754786
18,18,15_0,COMPLETED,Manual,164.95783085754786,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.194,0.0,targetFunction,11,2,6,164.95783085754786
19,19,19_0,COMPLETED,Manual,117.25187832749276,0.6774193548387097,0.0,0.0,0.0,0.0,0.0,0.0,0.1612903225806451,0.1612903225806451,0.0,targetFunction,12,2,6,164.95783085754786
20,20,15_0,COMPLETED,Manual,164.95783085754786,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.194,0.0,targetFunction,13,2,6,164.95783085754786
21,21,15_0,COMPLETED,Manual,164.95783085754786,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.194,0.0,targetFunction,14,2,6,164.95783085754786
22,22,22_0,COMPLETED,Manual,125.55785596126495,0.6774193548387097,0.0,0.0,0.0,0.0,0.0,0.0,0.064516129032258,0.2580645161290322,0.0,targetFunction,15,2,6,164.95783085754786
23,23,23_0,COMPLETED,Manual,152.22068911320298,0.8,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.1399999999999999,0.0,targetFunction,16,2,6,164.95783085754786
24,24,15_0,COMPLETED,Manual,164.95783085754786,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.194,0.0,targetFunction,17,2,6,164.95783085754786
25,25,25_0,COMPLETED,Manual,156.29592045921626,0.8,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.192,0.0,targetFunction,18,2,6,164.95783085754786
26,26,26_0,COMPLETED,Manual,148.9973261341777,0.8,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.1399999999999999,0.0,targetFunction,19,2,6,164.95783085754786
27,27,15_0,COMPLETED,Manual,164.95783085754786,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.194,0.0,targetFunction,20,2,6,164.95783085754786
8,8,8_0,COMPLETED,Manual,141.23533652070077,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,targetFunction,1,3,6,141.23533652070077
9,9,9_0,COMPLETED,Manual,109.58044587207594,0.6666666666666666,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,targetFunction,2,3,6,141.23533652070077
10,10,10_0,COMPLETED,Manual,150.79684372186182,0.9230769230769232,0.0384615384615384,0.0,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,targetFunction,3,3,6,150.79684372186182
11,11,11_0,COMPLETED,Manual,140.38367430411716,0.9206349206349206,0.0396825396825396,0.0,0.0,0.0,0.0,0.0,0.0,0.0396825396825396,0.0,targetFunction,4,3,6,150.79684372186182
12,12,10_0,COMPLETED,Manual,150.79684372186182,0.9230769230769232,0.0384615384615384,0.0,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,targetFunction,5,3,6,150.79684372186182
13,13,13_0,COMPLETED,Manual,113.43623595623639,0.6666666666666666,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,targetFunction,6,3,6,150.79684372186182
14,14,14_0,COMPLETED,Manual,139.34604170468722,0.9230769230769232,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,targetFunction,7,3,6,150.79684372186182
15,15,10_0,COMPLETED,Manual,150.79684372186182,0.9230769230769232,0.0384615384615384,0.0,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,targetFunction,8,3,6,150.79684372186182
16,16,10_0,COMPLETED,Manual,150.79684372186182,0.9230769230769232,0.0384615384615384,0.0,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,targetFunction,9,3,6,150.79684372186182
17,17,10_0,COMPLETED,Manual,150.79684372186182,0.9230769230769232,0.0384615384615384,0.0,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,targetFunction,10,3,6,150.79684372186182
18,18,18_0,COMPLETED,Manual,122.9576937349564,0.6666666666666666,0.125,0.1666666666666666,0.0416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,targetFunction,11,3,6,150.79684372186182
19,19,19_0,COMPLETED,Manual,83.16394518020324,0.6666666666666666,0.0,0.0555555555555555,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,targetFunction,12,3,6,150.79684372186182
20,20,20_0,COMPLETED,Manual,123.93811332092741,0.6666666666666666,0.1666666666666666,0.0,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,targetFunction,13,3,6,150.79684372186182
21,21,10_0,COMPLETED,Manual,150.79684372186182,0.9230769230769232,0.0384615384615384,0.0,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,targetFunction,14,3,6,150.79684372186182
22,22,10_0,COMPLETED,Manual,150.79684372186182,0.9230769230769232,0.0384615384615384,0.0,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,targetFunction,15,3,6,150.79684372186182
23,23,23_0,COMPLETED,Manual,149.34474941658686,0.9523809523809524,0.0,0.0,0.0238095238095238,0.0,0.0119047619047619,0.0119047619047619,0.0,0.0,0.0,targetFunction,16,3,6,150.79684372186182
24,24,10_0,COMPLETED,Manual,150.79684372186182,0.9230769230769232,0.0384615384615384,0.0,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,targetFunction,17,3,6,150.79684372186182
25,25,10_0,COMPLETED,Manual,150.79684372186182,0.9230769230769232,0.0384615384615384,0.0,0.0384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,targetFunction,18,3,6,150.79684372186182
26,26,26_0,COMPLETED,Manual,143.56320631279337,0.9230769230769232,0.0,0.0,0.0,0.0384615384615384,0.0384615384615384,0.0,0.0,0.0,0.0,targetFunction,19,3,6,150.79684372186182
27,27,27_0,COMPLETED,Manual,147.49402922192442,0.9523809523809524,0.0,0.0,0.0119047619047619,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,targetFunction,20,3,6,150.79684372186182
8,8,7_0,COMPLETED,Manual,158.1333799161532,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,targetFunction,1,4,6,158.1333799161532
9,9,9_0,COMPLETED,Manual,141.23533652070077,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,targetFunction,2,4,6,158.1333799161532
10,10,7_0,COMPLETED,Manual,158.1333799161532,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,targetFunction,3,4,6,158.1333799161532
11,11,11_0,COMPLETED,Manual,106.22927448999997,0.6774193548387097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3225806451612903,0.0,targetFunction,4,4,6,158.1333799161532
12,12,12_0,COMPLETED,Manual,142.20137342601748,0.9230769230769232,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,targetFunction,5,4,6,158.1333799161532
13,13,7_0,COMPLETED,Manual,158.1333799161532,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,targetFunction,6,4,6,158.1333799161532
14,14,7_0,COMPLETED,Manual,158.1333799161532,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,targetFunction,7,4,6,158.1333799161532
15,15,7_0,COMPLETED,Manual,158.1333799161532,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,targetFunction,8,4,6,158.1333799161532
16,16,7_0,COMPLETED,Manual,158.1333799161532,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,targetFunction,9,4,6,158.1333799161532
17,17,17_0,COMPLETED,Manual,157.3709982220219,0.8,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,targetFunction,10,4,6,158.1333799161532
18,18,7_0,COMPLETED,Manual,158.1333799161532,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,targetFunction,11,4,6,158.1333799161532
19,19,7_0,COMPLETED,Manual,158.1333799161532,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,targetFunction,12,4,6,158.1333799161532
20,20,7_0,COMPLETED,Manual,158.1333799161532,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,targetFunction,13,4,6,158.1333799161532
21,21,7_0,COMPLETED,Manual,158.1333799161532,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,targetFunction,14,4,6,158.1333799161532
22,22,7_0,COMPLETED,Manual,158.1333799161532,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,targetFunction,15,4,6,158.1333799161532
23,23,7_0,COMPLETED,Manual,158.1333799161532,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,targetFunction,16,4,6,158.1333799161532
24,24,24_0,COMPLETED,Manual,151.04621599946466,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,targetFunction,17,4,6,158.1333799161532
25,25,7_0,COMPLETED,Manual,158.1333799161532,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,targetFunction,18,4,6,158.1333799161532
26,26,7_0,COMPLETED,Manual,158.1333799161532,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,targetFunction,19,4,6,158.1333799161532
27,27,7_0,COMPLETED,Manual,158.1333799161532,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,targetFunction,20,4,6,158.1333799161532
2,2,2_0,COMPLETED,Manual,139.34604170468722,0.9230769230769232,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,5,noTask_ax,139.34604170468722
3,3,3_0,COMPLETED,Manual,113.78737139047261,0.6666666666666666,0.0,0.0277777777777777,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,,2,5,noTask_ax,139.34604170468722
4,4,4_0,COMPLETED,Manual,143.56320631279337,0.9230769230769232,0.0,0.0,0.0,0.0384615384615384,0.0384615384615384,0.0,0.0,0.0,0.0,,3,5,noTask_ax,143.56320631279337
5,5,5_0,COMPLETED,Manual,117.25187832749276,0.6774193548387097,0.0,0.0,0.0,0.0,0.0,0.0,0.1612903225806451,0.1612903225806451,0.0,,4,5,noTask_ax,143.56320631279337
6,6,6_0,COMPLETED,Manual,157.3709982220219,0.8,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,,5,5,noTask_ax,157.3709982220219
7,7,7_0,COMPLETED,Manual,119.10061804970184,0.6666666666666666,0.1583333333333333,0.1666666666666666,0.0083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,6,5,noTask_ax,157.3709982220219
8,8,8_0,COMPLETED,Manual,158.1333799161532,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,,7,5,noTask_ax,158.1333799161532
9,9,9_0,COMPLETED,Manual,141.23533652070077,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,,8,5,noTask_ax,158.1333799161532
10,10,10_0,COMPLETED,Manual,106.22927448999997,0.6774193548387097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3225806451612903,0.0,,9,5,noTask_ax,158.1333799161532
11,11,11_0,COMPLETED,Manual,113.43623595623639,0.6666666666666666,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,,10,5,noTask_ax,158.1333799161532
12,12,12_0,COMPLETED,Manual,125.78672619143359,0.6666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,,11,5,noTask_ax,158.1333799161532
13,13,13_0,COMPLETED,Manual,142.20137342601748,0.9230769230769232,0.0,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,,12,5,noTask_ax,158.1333799161532
14,14,14_0,COMPLETED,Manual,121.70683253959652,0.9523809523809524,0.0,0.0,0.0119047619047619,0.0,0.0238095238095238,0.0119047619047619,0.0,0.0,0.0,,13,5,noTask_ax,158.1333799161532
15,15,15_0,COMPLETED,Manual,147.49402922192442,0.9523809523809524,0.0,0.0,0.0119047619047619,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,,14,5,noTask_ax,158.1333799161532
16,16,16_0,COMPLETED,Manual,151.04621599946466,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,,15,5,noTask_ax,158.1333799161532
17,17,17_0,COMPLETED,Manual,150.35400489203658,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.1999999999999999,,16,5,noTask_ax,158.1333799161532
18,18,18_0,COMPLETED,Manual,121.92929330241844,0.9206349206349206,0.0,0.0,0.0,0.0,0.0396825396825396,0.0,0.0,0.0396825396825396,0.0,,17,5,noTask_ax,158.1333799161532
19,19,19_0,COMPLETED,Manual,146.76694916719543,0.8,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.18,0.0,,18,5,noTask_ax,158.1333799161532
20,20,20_0,COMPLETED,Manual,127.73307155344756,0.6666666666666666,0.0833333333333333,0.0,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,,19,5,noTask_ax,158.1333799161532
21,21,21_0,COMPLETED,Manual,142.37274889861231,0.9230769230769232,0.0,0.0,0.0,0.0576923076923076,0.0192307692307692,0.0,0.0,0.0,0.0,,20,5,noTask_ax,158.1333799161532
2,2,2_0,COMPLETED,Manual,138.36535852769708,0.9523809523809524,0.0,0.0,0.0,0.0119047619047619,0.0119047619047619,0.0238095238095238,0.0,0.0,0.0,,1,5,noTask_ax,138.36535852769708
3,3,3_0,COMPLETED,Manual,158.1333799161532,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,,2,5,noTask_ax,158.1333799161532
4,4,4_0,COMPLETED,Manual,117.25187832749276,0.6774193548387097,0.0,0.0,0.0,0.0,0.0,0.0,0.1612903225806451,0.1612903225806451,0.0,,3,5,noTask_ax,158.1333799161532
5,5,5_0,COMPLETED,Manual,113.43623595623639,0.6666666666666666,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,,4,5,noTask_ax,158.1333799161532
6,6,6_0,COMPLETED,Manual,157.3709982220219,0.8,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,,5,5,noTask_ax,158.1333799161532
7,7,7_0,COMPLETED,Manual,141.23533652070077,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,,6,5,noTask_ax,158.1333799161532
8,8,8_0,COMPLETED,Manual,106.22927448999997,0.6774193548387097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3225806451612903,0.0,,7,5,noTask_ax,158.1333799161532
9,9,9_0,COMPLETED,Manual,122.0447716941213,0.6666666666666666,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,,8,5,noTask_ax,158.1333799161532
10,10,10_0,COMPLETED,Manual,143.56320631279337,0.9230769230769232,0.0,0.0,0.0,0.0384615384615384,0.0384615384615384,0.0,0.0,0.0,0.0,,9,5,noTask_ax,158.1333799161532
11,11,11_0,COMPLETED,Manual,119.10061804970184,0.6666666666666666,0.1583333333333333,0.1666666666666666,0.0083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,10,5,noTask_ax,158.1333799161532
12,12,12_0,COMPLETED,Manual,121.92929330241844,0.9206349206349206,0.0,0.0,0.0,0.0,0.0396825396825396,0.0,0.0,0.0396825396825396,0.0,,11,5,noTask_ax,158.1333799161532
13,13,13_0,COMPLETED,Manual,137.6825662628294,0.9230769230769232,0.0,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,,12,5,noTask_ax,158.1333799161532
14,14,14_0,COMPLETED,Manual,151.04621599946466,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,,13,5,noTask_ax,158.1333799161532
15,15,15_0,COMPLETED,Manual,162.45242842752012,0.8,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.16,0.0,,14,5,noTask_ax,162.45242842752012
16,16,16_0,COMPLETED,Manual,141.99720450911195,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,,15,5,noTask_ax,162.45242842752012
17,17,17_0,COMPLETED,Manual,133.96956615054,0.6666666666666666,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,,16,5,noTask_ax,162.45242842752012
