,Number of data used,Monte_Carlo_Run,Iteration,Num_Experiments,Target_Measurements,Target_IterBest,Target_CumBest,Initial_Data,trial_index,arm_name,trial_status,generation_method,Objective,B,Sc,Cr,Y,Zr,Gd,Hf,Ta,W,Re,Function
61,4_bb,0,1.0,2,[117.25187832749276],117.25187832749276,117.25187832749276,3.0,,,,,,,,,,,,,,,,
62,4_bb,0,2.0,3,[137.90638877821684],137.90638877821684,137.90638877821684,3.0,,,,,,,,,,,,,,,,
63,4_bb,0,3.0,4,[150.35400489203658],150.35400489203658,150.35400489203658,3.0,,,,,,,,,,,,,,,,
64,4_bb,0,4.0,5,[113.43623595623639],113.43623595623639,150.35400489203658,3.0,,,,,,,,,,,,,,,,
65,4_bb,0,5.0,6,[106.22927448999997],106.22927448999997,150.35400489203658,3.0,,,,,,,,,,,,,,,,
66,4_bb,0,6.0,7,[141.23533652070077],141.23533652070077,150.35400489203658,3.0,,,,,,,,,,,,,,,,
67,4_bb,0,7.0,8,[119.10061804970184],119.10061804970184,150.35400489203658,3.0,,,,,,,,,,,,,,,,
68,4_bb,0,8.0,9,[142.20137342601748],142.20137342601748,150.35400489203658,3.0,,,,,,,,,,,,,,,,
69,4_bb,0,9.0,10,[125.78672619143359],125.78672619143359,150.35400489203658,3.0,,,,,,,,,,,,,,,,
70,4_bb,0,10.0,11,[109.58044587207594],109.58044587207594,150.35400489203658,3.0,,,,,,,,,,,,,,,,
71,4_bb,0,11.0,12,[120.2816580285045],120.2816580285045,150.35400489203658,3.0,,,,,,,,,,,,,,,,
72,4_bb,0,12.0,13,[139.34604170468722],139.34604170468722,150.35400489203658,3.0,,,,,,,,,,,,,,,,
73,4_bb,0,13.0,14,[135.00685581032218],135.00685581032218,150.35400489203658,3.0,,,,,,,,,,,,,,,,
74,4_bb,0,14.0,15,[115.70130494335822],115.70130494335822,150.35400489203658,3.0,,,,,,,,,,,,,,,,
75,4_bb,0,15.0,16,[157.3709982220219],157.3709982220219,157.3709982220219,3.0,,,,,,,,,,,,,,,,
76,4_bb,0,16.0,17,[122.0447716941213],122.0447716941213,157.3709982220219,3.0,,,,,,,,,,,,,,,,
77,4_bb,0,17.0,18,[122.9576937349564],122.9576937349564,157.3709982220219,3.0,,,,,,,,,,,,,,,,
78,4_bb,0,18.0,19,[120.14447039437856],120.14447039437856,157.3709982220219,3.0,,,,,,,,,,,,,,,,
79,4_bb,0,19.0,20,[163.68216005041552],163.68216005041552,163.68216005041552,3.0,,,,,,,,,,,,,,,,
80,4_bb,0,0.0,1,[83.16394518020324],83.16394518020324,83.16394518020324,4.0,,,,,,,,,,,,,,,,
81,4_bb,0,1.0,2,[106.22927448999997],106.22927448999997,106.22927448999997,4.0,,,,,,,,,,,,,,,,
82,4_bb,0,2.0,3,[120.2816580285045],120.2816580285045,120.2816580285045,4.0,,,,,,,,,,,,,,,,
83,4_bb,0,3.0,4,[120.14447039437856],120.14447039437856,120.2816580285045,4.0,,,,,,,,,,,,,,,,
84,4_bb,0,4.0,5,[125.55785596126495],125.55785596126495,125.55785596126495,4.0,,,,,,,,,,,,,,,,
85,4_bb,0,5.0,6,[164.95783085754786],164.95783085754786,164.95783085754786,4.0,,,,,,,,,,,,,,,,
86,4_bb,0,6.0,7,[135.00685581032218],135.00685581032218,164.95783085754786,4.0,,,,,,,,,,,,,,,,
87,4_bb,0,7.0,8,[162.45242842752012],162.45242842752012,164.95783085754786,4.0,,,,,,,,,,,,,,,,
88,4_bb,0,8.0,9,[166.22193370353094],166.22193370353094,166.22193370353094,4.0,,,,,,,,,,,,,,,,
89,4_bb,0,9.0,10,[146.76694916719543],146.76694916719543,166.22193370353094,4.0,,,,,,,,,,,,,,,,
90,4_bb,0,10.0,11,[157.3709982220219],157.3709982220219,166.22193370353094,4.0,,,,,,,,,,,,,,,,
91,4_bb,0,11.0,12,[141.99720450911195],141.99720450911195,166.22193370353094,4.0,,,,,,,,,,,,,,,,
92,4_bb,0,12.0,13,[158.1333799161532],158.1333799161532,166.22193370353094,4.0,,,,,,,,,,,,,,,,
93,4_bb,0,13.0,14,[153.76270622403183],153.76270622403183,166.22193370353094,4.0,,,,,,,,,,,,,,,,
94,4_bb,0,14.0,15,[172.9382536276803],172.9382536276803,172.9382536276803,4.0,,,,,,,,,,,,,,,,
95,4_bb,0,15.0,16,[163.68216005041552],163.68216005041552,172.9382536276803,4.0,,,,,,,,,,,,,,,,
96,4_bb,0,16.0,17,[151.04621599946466],151.04621599946466,172.9382536276803,4.0,,,,,,,,,,,,,,,,
97,4_bb,0,17.0,18,[156.29592045921626],156.29592045921626,172.9382536276803,4.0,,,,,,,,,,,,,,,,
98,4_bb,0,18.0,19,[158.10035989792027],158.10035989792027,172.9382536276803,4.0,,,,,,,,,,,,,,,,
99,4_bb,0,19.0,20,[172.10145777143768],172.10145777143768,172.9382536276803,4.0,,,,,,,,,,,,,,,,
0,6_bb,0,0.0,1,[106.22927448999997],106.22927448999997,106.22927448999997,0.0,,,,,,,,,,,,,,,,
1,6_bb,0,1.0,2,[122.3984434787847],122.3984434787847,122.3984434787847,0.0,,,,,,,,,,,,,,,,
2,6_bb,0,2.0,3,[151.04621599946466],151.04621599946466,151.04621599946466,0.0,,,,,,,,,,,,,,,,
3,6_bb,0,3.0,4,[133.96956615054],133.96956615054,151.04621599946466,0.0,,,,,,,,,,,,,,,,
4,6_bb,0,4.0,5,[134.92790723134476],134.92790723134476,151.04621599946466,0.0,,,,,,,,,,,,,,,,
5,6_bb,0,5.0,6,[143.1990010858288],143.1990010858288,151.04621599946466,0.0,,,,,,,,,,,,,,,,
6,6_bb,0,6.0,7,[119.10061804970184],119.10061804970184,151.04621599946466,0.0,,,,,,,,,,,,,,,,
7,6_bb,0,7.0,8,[83.16394518020324],83.16394518020324,151.04621599946466,0.0,,,,,,,,,,,,,,,,
8,6_bb,0,8.0,9,[122.0447716941213],122.0447716941213,151.04621599946466,0.0,,,,,,,,,,,,,,,,
9,6_bb,0,9.0,10,[128.29589493037537],128.29589493037537,151.04621599946466,0.0,,,,,,,,,,,,,,,,
10,6_bb,0,10.0,11,[141.23533652070077],141.23533652070077,151.04621599946466,0.0,,,,,,,,,,,,,,,,
11,6_bb,0,11.0,12,[120.2816580285045],120.2816580285045,151.04621599946466,0.0,,,,,,,,,,,,,,,,
12,6_bb,0,12.0,13,[150.35400489203658],150.35400489203658,151.04621599946466,0.0,,,,,,,,,,,,,,,,
13,6_bb,0,13.0,14,[120.14447039437856],120.14447039437856,151.04621599946466,0.0,,,,,,,,,,,,,,,,
14,6_bb,0,14.0,15,[125.55785596126495],125.55785596126495,151.04621599946466,0.0,,,,,,,,,,,,,,,,
15,6_bb,0,15.0,16,[172.10145777143768],172.10145777143768,172.10145777143768,0.0,,,,,,,,,,,,,,,,
16,6_bb,0,16.0,17,[163.68216005041552],163.68216005041552,172.10145777143768,0.0,,,,,,,,,,,,,,,,
17,6_bb,0,17.0,18,[164.58001172560898],164.58001172560898,172.10145777143768,0.0,,,,,,,,,,,,,,,,
18,6_bb,0,18.0,19,[158.10035989792027],158.10035989792027,172.10145777143768,0.0,,,,,,,,,,,,,,,,
19,6_bb,0,19.0,20,[162.45475186999536],162.45475186999536,172.10145777143768,0.0,,,,,,,,,,,,,,,,
20,6_bb,0,0.0,1,[106.22927448999997],106.22927448999997,106.22927448999997,1.0,,,,,,,,,,,,,,,,
21,6_bb,0,1.0,2,[142.20137342601748],142.20137342601748,142.20137342601748,1.0,,,,,,,,,,,,,,,,
22,6_bb,0,2.0,3,[142.7204626430639],142.7204626430639,142.7204626430639,1.0,,,,,,,,,,,,,,,,
23,6_bb,0,3.0,4,[143.1990010858288],143.1990010858288,143.1990010858288,1.0,,,,,,,,,,,,,,,,
24,6_bb,0,4.0,5,[147.0022769034152],147.0022769034152,147.0022769034152,1.0,,,,,,,,,,,,,,,,
25,6_bb,0,5.0,6,[147.49402922192442],147.49402922192442,147.49402922192442,1.0,,,,,,,,,,,,,,,,
26,6_bb,0,6.0,7,[121.70683253959652],121.70683253959652,147.49402922192442,1.0,,,,,,,,,,,,,,,,
27,6_bb,0,7.0,8,[138.36535852769708],138.36535852769708,147.49402922192442,1.0,,,,,,,,,,,,,,,,
28,6_bb,0,8.0,9,[145.51819311471445],145.51819311471445,147.49402922192442,1.0,,,,,,,,,,,,,,,,
29,6_bb,0,9.0,10,[138.6573753120435],138.6573753120435,147.49402922192442,1.0,,,,,,,,,,,,,,,,
30,6_bb,0,10.0,11,[141.5965383612692],141.5965383612692,147.49402922192442,1.0,,,,,,,,,,,,,,,,
31,6_bb,0,11.0,12,[143.75696615970708],143.75696615970708,147.49402922192442,1.0,,,,,,,,,,,,,,,,
32,6_bb,0,12.0,13,[140.94417997843442],140.94417997843442,147.49402922192442,1.0,,,,,,,,,,,,,,,,
33,6_bb,0,13.0,14,[157.3709982220219],157.3709982220219,157.3709982220219,1.0,,,,,,,,,,,,,,,,
34,6_bb,0,14.0,15,[152.22068911320298],152.22068911320298,157.3709982220219,1.0,,,,,,,,,,,,,,,,
35,6_bb,0,15.0,16,[148.38798148885505],148.38798148885505,157.3709982220219,1.0,,,,,,,,,,,,,,,,
36,6_bb,0,16.0,17,[113.43623595623639],113.43623595623639,157.3709982220219,1.0,,,,,,,,,,,,,,,,
37,6_bb,0,17.0,18,[149.57831360708985],149.57831360708985,157.3709982220219,1.0,,,,,,,,,,,,,,,,
38,6_bb,0,18.0,19,[143.56320631279337],143.56320631279337,157.3709982220219,1.0,,,,,,,,,,,,,,,,
39,6_bb,0,19.0,20,[142.37274889861231],142.37274889861231,157.3709982220219,1.0,,,,,,,,,,,,,,,,
40,6_bb,0,0.0,1,[139.77718748970685],139.77718748970685,139.77718748970685,2.0,,,,,,,,,,,,,,,,
41,6_bb,0,1.0,2,[117.25187832749276],117.25187832749276,139.77718748970685,2.0,,,,,,,,,,,,,,,,
42,6_bb,0,2.0,3,[127.73307155344756],127.73307155344756,139.77718748970685,2.0,,,,,,,,,,,,,,,,
43,6_bb,0,3.0,4,[141.99720450911195],141.99720450911195,141.99720450911195,2.0,,,,,,,,,,,,,,,,
44,6_bb,0,4.0,5,[141.23533652070077],141.23533652070077,141.99720450911195,2.0,,,,,,,,,,,,,,,,
45,6_bb,0,5.0,6,[119.10061804970184],119.10061804970184,141.99720450911195,2.0,,,,,,,,,,,,,,,,
46,6_bb,0,6.0,7,[106.22927448999997],106.22927448999997,141.99720450911195,2.0,,,,,,,,,,,,,,,,
47,6_bb,0,7.0,8,[125.78672619143359],125.78672619143359,141.99720450911195,2.0,,,,,,,,,,,,,,,,
48,6_bb,0,8.0,9,[144.96028373864337],144.96028373864337,144.96028373864337,2.0,,,,,,,,,,,,,,,,
49,6_bb,0,9.0,10,[113.43623595623639],113.43623595623639,144.96028373864337,2.0,,,,,,,,,,,,,,,,
50,6_bb,0,10.0,11,[122.0447716941213],122.0447716941213,144.96028373864337,2.0,,,,,,,,,,,,,,,,
51,6_bb,0,11.0,12,[143.1990010858288],143.1990010858288,144.96028373864337,2.0,,,,,,,,,,,,,,,,
52,6_bb,0,12.0,13,[150.35400489203658],150.35400489203658,150.35400489203658,2.0,,,,,,,,,,,,,,,,
53,6_bb,0,13.0,14,[120.2816580285045],120.2816580285045,150.35400489203658,2.0,,,,,,,,,,,,,,,,
54,6_bb,0,14.0,15,[124.28508028761419],124.28508028761419,150.35400489203658,2.0,,,,,,,,,,,,,,,,
55,6_bb,0,15.0,16,[115.70130494335822],115.70130494335822,150.35400489203658,2.0,,,,,,,,,,,,,,,,
56,6_bb,0,16.0,17,[139.34604170468722],139.34604170468722,150.35400489203658,2.0,,,,,,,,,,,,,,,,
57,6_bb,0,17.0,18,[157.3709982220219],157.3709982220219,157.3709982220219,2.0,,,,,,,,,,,,,,,,
58,6_bb,0,18.0,19,[142.20137342601748],142.20137342601748,157.3709982220219,2.0,,,,,,,,,,,,,,,,
59,6_bb,0,19.0,20,[122.9576937349564],122.9576937349564,157.3709982220219,2.0,,,,,,,,,,,,,,,,
60,6_bb,0,0.0,1,[83.16394518020324],83.16394518020324,83.16394518020324,3.0,,,,,,,,,,,,,,,,
61,6_bb,0,1.0,2,[113.78737139047261],113.78737139047261,113.78737139047261,3.0,,,,,,,,,,,,,,,,
62,6_bb,0,2.0,3,[128.29589493037537],128.29589493037537,128.29589493037537,3.0,,,,,,,,,,,,,,,,
63,6_bb,0,3.0,4,[150.35400489203658],150.35400489203658,150.35400489203658,3.0,,,,,,,,,,,,,,,,
64,6_bb,0,4.0,5,[143.1990010858288],143.1990010858288,150.35400489203658,3.0,,,,,,,,,,,,,,,,
65,6_bb,0,5.0,6,[141.23533652070077],141.23533652070077,150.35400489203658,3.0,,,,,,,,,,,,,,,,
66,6_bb,0,6.0,7,[117.25187832749276],117.25187832749276,150.35400489203658,3.0,,,,,,,,,,,,,,,,
67,6_bb,0,7.0,8,[125.55785596126495],125.55785596126495,150.35400489203658,3.0,,,,,,,,,,,,,,,,
68,6_bb,0,8.0,9,[144.96028373864337],144.96028373864337,150.35400489203658,3.0,,,,,,,,,,,,,,,,
69,6_bb,0,9.0,10,[172.9382536276803],172.9382536276803,172.9382536276803,3.0,,,,,,,,,,,,,,,,
70,6_bb,0,10.0,11,[153.76270622403183],153.76270622403183,172.9382536276803,3.0,,,,,,,,,,,,,,,,
71,6_bb,0,11.0,12,[166.22193370353094],166.22193370353094,172.9382536276803,3.0,,,,,,,,,,,,,,,,
72,6_bb,0,12.0,13,[163.68216005041552],163.68216005041552,172.9382536276803,3.0,,,,,,,,,,,,,,,,
73,6_bb,0,13.0,14,[156.29592045921626],156.29592045921626,172.9382536276803,3.0,,,,,,,,,,,,,,,,
74,6_bb,0,14.0,15,[162.45242842752012],162.45242842752012,172.9382536276803,3.0,,,,,,,,,,,,,,,,
75,6_bb,0,15.0,16,[146.76694916719543],146.76694916719543,172.9382536276803,3.0,,,,,,,,,,,,,,,,
76,6_bb,0,16.0,17,[164.95783085754786],164.95783085754786,172.9382536276803,3.0,,,,,,,,,,,,,,,,
77,6_bb,0,17.0,18,[158.10035989792027],158.10035989792027,172.9382536276803,3.0,,,,,,,,,,,,,,,,
78,6_bb,0,18.0,19,[158.1333799161532],158.1333799161532,172.9382536276803,3.0,,,,,,,,,,,,,,,,
79,6_bb,0,19.0,20,[155.4607999734539],155.4607999734539,172.9382536276803,3.0,,,,,,,,,,,,,,,,
80,6_bb,0,0.0,1,[106.22927448999997],106.22927448999997,106.22927448999997,4.0,,,,,,,,,,,,,,,,
81,6_bb,0,1.0,2,[124.33296115997209],124.33296115997209,124.33296115997209,4.0,,,,,,,,,,,,,,,,
82,6_bb,0,2.0,3,[119.10061804970184],119.10061804970184,124.33296115997209,4.0,,,,,,,,,,,,,,,,
83,6_bb,0,3.0,4,[158.1333799161532],158.1333799161532,158.1333799161532,4.0,,,,,,,,,,,,,,,,
84,6_bb,0,4.0,5,[141.23533652070077],141.23533652070077,158.1333799161532,4.0,,,,,,,,,,,,,,,,
85,6_bb,0,5.0,6,[133.96956615054],133.96956615054,158.1333799161532,4.0,,,,,,,,,,,,,,,,
86,6_bb,0,6.0,7,[156.19085691648428],156.19085691648428,158.1333799161532,4.0,,,,,,,,,,,,,,,,
87,6_bb,0,7.0,8,[157.2601275502924],157.2601275502924,158.1333799161532,4.0,,,,,,,,,,,,,,,,
88,6_bb,0,8.0,9,[143.56320631279337],143.56320631279337,158.1333799161532,4.0,,,,,,,,,,,,,,,,
89,6_bb,0,9.0,10,[162.45242842752012],162.45242842752012,162.45242842752012,4.0,,,,,,,,,,,,,,,,
90,6_bb,0,10.0,11,[144.96028373864337],144.96028373864337,162.45242842752012,4.0,,,,,,,,,,,,,,,,
91,6_bb,0,11.0,12,[143.1990010858288],143.1990010858288,162.45242842752012,4.0,,,,,,,,,,,,,,,,
92,6_bb,0,12.0,13,[135.00685581032218],135.00685581032218,162.45242842752012,4.0,,,,,,,,,,,,,,,,
93,6_bb,0,13.0,14,[141.5965383612692],141.5965383612692,162.45242842752012,4.0,,,,,,,,,,,,,,,,
94,6_bb,0,14.0,15,[153.76270622403183],153.76270622403183,162.45242842752012,4.0,,,,,,,,,,,,,,,,
95,6_bb,0,15.0,16,[148.38798148885505],148.38798148885505,162.45242842752012,4.0,,,,,,,,,,,,,,,,
96,6_bb,0,16.0,17,[139.34604170468722],139.34604170468722,162.45242842752012,4.0,,,,,,,,,,,,,,,,
97,6_bb,0,17.0,18,[172.9382536276803],172.9382536276803,172.9382536276803,4.0,,,,,,,,,,,,,,,,
98,6_bb,0,18.0,19,[166.22193370353094],166.22193370353094,172.9382536276803,4.0,,,,,,,,,,,,,,,,
99,6_bb,0,19.0,20,[163.68216005041552],163.68216005041552,172.9382536276803,4.0,,,,,,,,,,,,,,,,
0,30_bb,0,0.0,1,[147.49402922192442],147.49402922192442,147.49402922192442,0.0,,,,,,,,,,,,,,,,
1,30_bb,0,1.0,2,[141.23533652070077],141.23533652070077,147.49402922192442,0.0,,,,,,,,,,,,,,,,
2,30_bb,0,2.0,3,[83.16394518020324],83.16394518020324,147.49402922192442,0.0,,,,,,,,,,,,,,,,
3,30_bb,0,3.0,4,[138.36535852769708],138.36535852769708,147.49402922192442,0.0,,,,,,,,,,,,,,,,
4,30_bb,0,4.0,5,[135.00685581032218],135.00685581032218,147.49402922192442,0.0,,,,,,,,,,,,,,,,
5,30_bb,0,5.0,6,[157.3709982220219],157.3709982220219,157.3709982220219,0.0,,,,,,,,,,,,,,,,
6,30_bb,0,6.0,7,[152.22068911320298],152.22068911320298,157.3709982220219,0.0,,,,,,,,,,,,,,,,
7,30_bb,0,7.0,8,[146.76694916719543],146.76694916719543,157.3709982220219,0.0,,,,,,,,,,,,,,,,
8,30_bb,0,8.0,9,[106.22927448999997],106.22927448999997,157.3709982220219,0.0,,,,,,,,,,,,,,,,
9,30_bb,0,9.0,10,[145.51819311471445],145.51819311471445,157.3709982220219,0.0,,,,,,,,,,,,,,,,
10,30_bb,0,10.0,11,[145.3396217994108],145.3396217994108,157.3709982220219,0.0,,,,,,,,,,,,,,,,
11,30_bb,0,11.0,12,[147.0022769034152],147.0022769034152,157.3709982220219,0.0,,,,,,,,,,,,,,,,
12,30_bb,0,12.0,13,[148.72605678839184],148.72605678839184,157.3709982220219,0.0,,,,,,,,,,,,,,,,
13,30_bb,0,13.0,14,[121.70683253959652],121.70683253959652,157.3709982220219,0.0,,,,,,,,,,,,,,,,
14,30_bb,0,14.0,15,[142.20137342601748],142.20137342601748,157.3709982220219,0.0,,,,,,,,,,,,,,,,
15,30_bb,0,15.0,16,[143.75696615970708],143.75696615970708,157.3709982220219,0.0,,,,,,,,,,,,,,,,
16,30_bb,0,16.0,17,[148.38798148885505],148.38798148885505,157.3709982220219,0.0,,,,,,,,,,,,,,,,
17,30_bb,0,17.0,18,[157.2601275502924],157.2601275502924,157.3709982220219,0.0,,,,,,,,,,,,,,,,
18,30_bb,0,18.0,19,[139.34604170468722],139.34604170468722,157.3709982220219,0.0,,,,,,,,,,,,,,,,
19,30_bb,0,19.0,20,[153.81739983748278],153.81739983748278,157.3709982220219,0.0,,,,,,,,,,,,,,,,
20,30_bb,0,0.0,1,[141.99720450911195],141.99720450911195,141.99720450911195,1.0,,,,,,,,,,,,,,,,
21,30_bb,0,1.0,2,[117.25187832749276],117.25187832749276,141.99720450911195,1.0,,,,,,,,,,,,,,,,
22,30_bb,0,2.0,3,[125.55785596126495],125.55785596126495,141.99720450911195,1.0,,,,,,,,,,,,,,,,
23,30_bb,0,3.0,4,[144.96028373864337],144.96028373864337,144.96028373864337,1.0,,,,,,,,,,,,,,,,
24,30_bb,0,4.0,5,[120.14447039437856],120.14447039437856,144.96028373864337,1.0,,,,,,,,,,,,,,,,
25,30_bb,0,5.0,6,[113.43623595623639],113.43623595623639,144.96028373864337,1.0,,,,,,,,,,,,,,,,
26,30_bb,0,6.0,7,[155.4607999734539],155.4607999734539,155.4607999734539,1.0,,,,,,,,,,,,,,,,
27,30_bb,0,7.0,8,[115.70130494335822],115.70130494335822,155.4607999734539,1.0,,,,,,,,,,,,,,,,
28,30_bb,0,8.0,9,[133.96956615054],133.96956615054,155.4607999734539,1.0,,,,,,,,,,,,,,,,
29,30_bb,0,9.0,10,[122.0447716941213],122.0447716941213,155.4607999734539,1.0,,,,,,,,,,,,,,,,
30,30_bb,0,10.0,11,[143.56320631279337],143.56320631279337,155.4607999734539,1.0,,,,,,,,,,,,,,,,
31,30_bb,0,11.0,12,[119.5667350783483],119.5667350783483,155.4607999734539,1.0,,,,,,,,,,,,,,,,
32,30_bb,0,12.0,13,[120.2816580285045],120.2816580285045,155.4607999734539,1.0,,,,,,,,,,,,,,,,
33,30_bb,0,13.0,14,[141.23533652070077],141.23533652070077,155.4607999734539,1.0,,,,,,,,,,,,,,,,
34,30_bb,0,14.0,15,[83.16394518020324],83.16394518020324,155.4607999734539,1.0,,,,,,,,,,,,,,,,
35,30_bb,0,15.0,16,[106.22927448999997],106.22927448999997,155.4607999734539,1.0,,,,,,,,,,,,,,,,
36,30_bb,0,16.0,17,[119.10061804970184],119.10061804970184,155.4607999734539,1.0,,,,,,,,,,,,,,,,
37,30_bb,0,17.0,18,[123.93811332092741],123.93811332092741,155.4607999734539,1.0,,,,,,,,,,,,,,,,
38,30_bb,0,18.0,19,[128.29589493037537],128.29589493037537,155.4607999734539,1.0,,,,,,,,,,,,,,,,
39,30_bb,0,19.0,20,[113.78737139047261],113.78737139047261,155.4607999734539,1.0,,,,,,,,,,,,,,,,
40,30_bb,0,0.0,1,[117.25187832749276],117.25187832749276,117.25187832749276,2.0,,,,,,,,,,,,,,,,
41,30_bb,0,1.0,2,[141.99720450911195],141.99720450911195,141.99720450911195,2.0,,,,,,,,,,,,,,,,
42,30_bb,0,2.0,3,[144.96028373864337],144.96028373864337,144.96028373864337,2.0,,,,,,,,,,,,,,,,
43,30_bb,0,3.0,4,[147.49402922192442],147.49402922192442,147.49402922192442,2.0,,,,,,,,,,,,,,,,
44,30_bb,0,4.0,5,[158.1333799161532],158.1333799161532,158.1333799161532,2.0,,,,,,,,,,,,,,,,
45,30_bb,0,5.0,6,[109.58044587207594],109.58044587207594,158.1333799161532,2.0,,,,,,,,,,,,,,,,
46,30_bb,0,6.0,7,[122.0447716941213],122.0447716941213,158.1333799161532,2.0,,,,,,,,,,,,,,,,
47,30_bb,0,7.0,8,[122.3984434787847],122.3984434787847,158.1333799161532,2.0,,,,,,,,,,,,,,,,
48,30_bb,0,8.0,9,[124.33296115997209],124.33296115997209,158.1333799161532,2.0,,,,,,,,,,,,,,,,
49,30_bb,0,9.0,10,[157.3709982220219],157.3709982220219,158.1333799161532,2.0,,,,,,,,,,,,,,,,
50,30_bb,0,10.0,11,[125.78672619143359],125.78672619143359,158.1333799161532,2.0,,,,,,,,,,,,,,,,
51,30_bb,0,11.0,12,[142.20137342601748],142.20137342601748,158.1333799161532,2.0,,,,,,,,,,,,,,,,
52,30_bb,0,12.0,13,[125.55785596126495],125.55785596126495,158.1333799161532,2.0,,,,,,,,,,,,,,,,
53,30_bb,0,13.0,14,[123.8089980191226],123.8089980191226,158.1333799161532,2.0,,,,,,,,,,,,,,,,
54,30_bb,0,14.0,15,[124.28508028761419],124.28508028761419,158.1333799161532,2.0,,,,,,,,,,,,,,,,
55,30_bb,0,15.0,16,[123.14024426243438],123.14024426243438,158.1333799161532,2.0,,,,,,,,,,,,,,,,
56,30_bb,0,16.0,17,[142.7204626430639],142.7204626430639,158.1333799161532,2.0,,,,,,,,,,,,,,,,
57,30_bb,0,17.0,18,[127.73307155344756],127.73307155344756,158.1333799161532,2.0,,,,,,,,,,,,,,,,
58,30_bb,0,18.0,19,[127.64440554317409],127.64440554317409,158.1333799161532,2.0,,,,,,,,,,,,,,,,
59,30_bb,0,19.0,20,[150.35400489203658],150.35400489203658,158.1333799161532,2.0,,,,,,,,,,,,,,,,
60,30_bb,0,0.0,1,[158.1333799161532],158.1333799161532,158.1333799161532,3.0,,,,,,,,,,,,,,,,
61,30_bb,0,1.0,2,[147.49402922192442],147.49402922192442,158.1333799161532,3.0,,,,,,,,,,,,,,,,
62,30_bb,0,2.0,3,[135.00685581032218],135.00685581032218,158.1333799161532,3.0,,,,,,,,,,,,,,,,
63,30_bb,0,3.0,4,[143.1990010858288],143.1990010858288,158.1333799161532,3.0,,,,,,,,,,,,,,,,
64,30_bb,0,4.0,5,[156.19085691648428],156.19085691648428,158.1333799161532,3.0,,,,,,,,,,,,,,,,
65,30_bb,0,5.0,6,[157.2601275502924],157.2601275502924,158.1333799161532,3.0,,,,,,,,,,,,,,,,
66,30_bb,0,6.0,7,[117.69744918762859],117.69744918762859,158.1333799161532,3.0,,,,,,,,,,,,,,,,
67,30_bb,0,7.0,8,[119.10061804970184],119.10061804970184,158.1333799161532,3.0,,,,,,,,,,,,,,,,
68,30_bb,0,8.0,9,[149.57831360708985],149.57831360708985,158.1333799161532,3.0,,,,,,,,,,,,,,,,
69,30_bb,0,9.0,10,[125.78672619143359],125.78672619143359,158.1333799161532,3.0,,,,,,,,,,,,,,,,
70,30_bb,0,10.0,11,[122.9576937349564],122.9576937349564,158.1333799161532,3.0,,,,,,,,,,,,,,,,
71,30_bb,0,11.0,12,[124.28508028761419],124.28508028761419,158.1333799161532,3.0,,,,,,,,,,,,,,,,
72,30_bb,0,12.0,13,[113.78737139047261],113.78737139047261,158.1333799161532,3.0,,,,,,,,,,,,,,,,
73,30_bb,0,13.0,14,[148.38798148885505],148.38798148885505,158.1333799161532,3.0,,,,,,,,,,,,,,,,
74,30_bb,0,14.0,15,[142.37274889861231],142.37274889861231,158.1333799161532,3.0,,,,,,,,,,,,,,,,
75,30_bb,0,15.0,16,[127.64440554317409],127.64440554317409,158.1333799161532,3.0,,,,,,,,,,,,,,,,
76,30_bb,0,16.0,17,[142.20137342601748],142.20137342601748,158.1333799161532,3.0,,,,,,,,,,,,,,,,
77,30_bb,0,17.0,18,[143.75696615970708],143.75696615970708,158.1333799161532,3.0,,,,,,,,,,,,,,,,
78,30_bb,0,18.0,19,[83.16394518020324],83.16394518020324,158.1333799161532,3.0,,,,,,,,,,,,,,,,
79,30_bb,0,19.0,20,[162.45475186999536],162.45475186999536,162.45475186999536,3.0,,,,,,,,,,,,,,,,
80,30_bb,0,0.0,1,[83.16394518020324],83.16394518020324,83.16394518020324,4.0,,,,,,,,,,,,,,,,
81,30_bb,0,1.0,2,[113.78737139047261],113.78737139047261,113.78737139047261,4.0,,,,,,,,,,,,,,,,
82,30_bb,0,2.0,3,[127.73307155344756],127.73307155344756,127.73307155344756,4.0,,,,,,,,,,,,,,,,
83,30_bb,0,3.0,4,[141.23533652070077],141.23533652070077,141.23533652070077,4.0,,,,,,,,,,,,,,,,
84,30_bb,0,4.0,5,[150.35400489203658],150.35400489203658,150.35400489203658,4.0,,,,,,,,,,,,,,,,
85,30_bb,0,5.0,6,[106.22927448999997],106.22927448999997,150.35400489203658,4.0,,,,,,,,,,,,,,,,
86,30_bb,0,6.0,7,[120.2816580285045],120.2816580285045,150.35400489203658,4.0,,,,,,,,,,,,,,,,
87,30_bb,0,7.0,8,[120.14447039437856],120.14447039437856,150.35400489203658,4.0,,,,,,,,,,,,,,,,
88,30_bb,0,8.0,9,[125.55785596126495],125.55785596126495,150.35400489203658,4.0,,,,,,,,,,,,,,,,
89,30_bb,0,9.0,10,[117.25187832749276],117.25187832749276,150.35400489203658,4.0,,,,,,,,,,,,,,,,
90,30_bb,0,10.0,11,[172.10145777143768],172.10145777143768,172.10145777143768,4.0,,,,,,,,,,,,,,,,
91,30_bb,0,11.0,12,[147.49402922192442],147.49402922192442,172.10145777143768,4.0,,,,,,,,,,,,,,,,
