,Number of data used,Monte_Carlo_Run,Iteration,Num_Experiments,Target_Measurements,Target_IterBest,Target_CumBest,Initial_Data
66,2,0,6,7,[143.1990010858288],143.1990010858288,150.35400489203658,3.0
67,2,0,7,8,[147.0022769034152],147.0022769034152,150.35400489203658,3.0
68,2,0,8,9,[135.00266042722274],135.00266042722274,150.35400489203658,3.0
69,2,0,9,10,[148.9973261341777],148.9973261341777,150.35400489203658,3.0
70,2,0,10,11,[152.22068911320298],152.22068911320298,152.22068911320298,3.0
71,2,0,11,12,[144.96028373864337],144.96028373864337,152.22068911320298,3.0
72,2,0,12,13,[148.72605678839184],148.72605678839184,152.22068911320298,3.0
73,2,0,13,14,[138.36535852769708],138.36535852769708,152.22068911320298,3.0
74,2,0,14,15,[162.45242842752012],162.45242842752012,162.45242842752012,3.0
75,2,0,15,16,[162.45475186999536],162.45475186999536,162.45475186999536,3.0
76,2,0,16,17,[153.76270622403183],153.76270622403183,162.45475186999536,3.0
77,2,0,17,18,[146.76694916719543],146.76694916719543,162.45475186999536,3.0
78,2,0,18,19,[155.4607999734539],155.4607999734539,162.45475186999536,3.0
79,2,0,19,20,[172.9382536276803],172.9382536276803,172.9382536276803,3.0
80,2,0,0,1,[106.22927448999997],106.22927448999997,106.22927448999997,4.0
81,2,0,1,2,[141.23533652070077],141.23533652070077,141.23533652070077,4.0
82,2,0,2,3,[150.35400489203658],150.35400489203658,150.35400489203658,4.0
83,2,0,3,4,[109.58044587207594],109.58044587207594,150.35400489203658,4.0
84,2,0,4,5,[113.43623595623639],113.43623595623639,150.35400489203658,4.0
85,2,0,5,6,[143.1990010858288],143.1990010858288,150.35400489203658,4.0
86,2,0,6,7,[141.5965383612692],141.5965383612692,150.35400489203658,4.0
87,2,0,7,8,[158.1333799161532],158.1333799161532,158.1333799161532,4.0
88,2,0,8,9,[135.00685581032218],135.00685581032218,158.1333799161532,4.0
89,2,0,9,10,[157.3709982220219],157.3709982220219,158.1333799161532,4.0
90,2,0,10,11,[151.04621599946466],151.04621599946466,158.1333799161532,4.0
91,2,0,11,12,[141.99720450911195],141.99720450911195,158.1333799161532,4.0
92,2,0,12,13,[152.22068911320298],152.22068911320298,158.1333799161532,4.0
93,2,0,13,14,[148.9973261341777],148.9973261341777,158.1333799161532,4.0
94,2,0,14,15,[162.45242842752012],162.45242842752012,162.45242842752012,4.0
95,2,0,15,16,[153.76270622403183],153.76270622403183,162.45242842752012,4.0
96,2,0,16,17,[172.9382536276803],172.9382536276803,172.9382536276803,4.0
97,2,0,17,18,[166.22193370353094],166.22193370353094,172.9382536276803,4.0
98,2,0,18,19,[163.68216005041552],163.68216005041552,172.9382536276803,4.0
99,2,0,19,20,[156.29592045921626],156.29592045921626,172.9382536276803,4.0
0,4,0,0,1,[123.8089980191226],123.8089980191226,123.8089980191226,0.0
1,4,0,1,2,[106.22927448999997],106.22927448999997,123.8089980191226,0.0
2,4,0,2,3,[119.10061804970184],119.10061804970184,123.8089980191226,0.0
3,4,0,3,4,[117.25187832749276],117.25187832749276,123.8089980191226,0.0
4,4,0,4,5,[113.43623595623639],113.43623595623639,123.8089980191226,0.0
5,4,0,5,6,[122.0447716941213],122.0447716941213,123.8089980191226,0.0
6,4,0,6,7,[83.16394518020324],83.16394518020324,123.8089980191226,0.0
7,4,0,7,8,[139.34604170468722],139.34604170468722,139.34604170468722,0.0
8,4,0,8,9,[153.81739983748278],153.81739983748278,153.81739983748278,0.0
9,4,0,9,10,[147.0022769034152],147.0022769034152,153.81739983748278,0.0
10,4,0,10,11,[148.72605678839184],148.72605678839184,153.81739983748278,0.0
11,4,0,11,12,[144.37198284311458],144.37198284311458,153.81739983748278,0.0
12,4,0,12,13,[138.36535852769708],138.36535852769708,153.81739983748278,0.0
13,4,0,13,14,[140.94417997843442],140.94417997843442,153.81739983748278,0.0
14,4,0,14,15,[157.2601275502924],157.2601275502924,157.2601275502924,0.0
15,4,0,15,16,[148.38798148885505],148.38798148885505,157.2601275502924,0.0
16,4,0,16,17,[143.75696615970708],143.75696615970708,157.2601275502924,0.0
17,4,0,17,18,[142.20137342601748],142.20137342601748,157.2601275502924,0.0
18,4,0,18,19,[143.56320631279337],143.56320631279337,157.2601275502924,0.0
19,4,0,19,20,[143.1990010858288],143.1990010858288,157.2601275502924,0.0
20,4,0,0,1,[151.04621599946466],151.04621599946466,151.04621599946466,1.0
21,4,0,1,2,[141.23533652070077],141.23533652070077,151.04621599946466,1.0
22,4,0,2,3,[148.9973261341777],148.9973261341777,151.04621599946466,1.0
23,4,0,3,4,[162.45475186999536],162.45475186999536,162.45475186999536,1.0
24,4,0,4,5,[155.4607999734539],155.4607999734539,162.45475186999536,1.0
25,4,0,5,6,[146.76694916719543],146.76694916719543,162.45475186999536,1.0
26,4,0,6,7,[164.58001172560898],164.58001172560898,164.58001172560898,1.0
27,4,0,7,8,[172.10145777143768],172.10145777143768,172.10145777143768,1.0
28,4,0,8,9,[163.68216005041552],163.68216005041552,172.10145777143768,1.0
29,4,0,9,10,[166.22193370353094],166.22193370353094,172.10145777143768,1.0
30,4,0,10,11,[172.9382536276803],172.9382536276803,172.9382536276803,1.0
31,4,0,11,12,[153.76270622403183],153.76270622403183,172.9382536276803,1.0
32,4,0,12,13,[158.10035989792027],158.10035989792027,172.9382536276803,1.0
33,4,0,13,14,[164.95783085754786],164.95783085754786,172.9382536276803,1.0
34,4,0,14,15,[156.29592045921626],156.29592045921626,172.9382536276803,1.0
35,4,0,15,16,[162.45242842752012],162.45242842752012,172.9382536276803,1.0
36,4,0,16,17,[120.2816580285045],120.2816580285045,172.9382536276803,1.0
37,4,0,17,18,[158.1333799161532],158.1333799161532,172.9382536276803,1.0
38,4,0,18,19,[144.96028373864337],144.96028373864337,172.9382536276803,1.0
39,4,0,19,20,[135.00685581032218],135.00685581032218,172.9382536276803,1.0
40,4,0,0,1,[121.92929330241844],121.92929330241844,121.92929330241844,2.0
41,4,0,1,2,[141.23533652070077],141.23533652070077,141.23533652070077,2.0
42,4,0,2,3,[125.78672619143359],125.78672619143359,141.23533652070077,2.0
43,4,0,3,4,[113.43623595623639],113.43623595623639,141.23533652070077,2.0
44,4,0,4,5,[83.16394518020324],83.16394518020324,141.23533652070077,2.0
45,4,0,5,6,[150.35400489203658],150.35400489203658,150.35400489203658,2.0
46,4,0,6,7,[125.55785596126495],125.55785596126495,150.35400489203658,2.0
47,4,0,7,8,[106.22927448999997],106.22927448999997,150.35400489203658,2.0
48,4,0,8,9,[117.25187832749276],117.25187832749276,150.35400489203658,2.0
49,4,0,9,10,[148.9973261341777],148.9973261341777,150.35400489203658,2.0
50,4,0,10,11,[152.22068911320298],152.22068911320298,152.22068911320298,2.0
51,4,0,11,12,[162.45242842752012],162.45242842752012,162.45242842752012,2.0
52,4,0,12,13,[153.76270622403183],153.76270622403183,162.45242842752012,2.0
53,4,0,13,14,[158.1333799161532],158.1333799161532,162.45242842752012,2.0
54,4,0,14,15,[172.9382536276803],172.9382536276803,172.9382536276803,2.0
55,4,0,15,16,[166.22193370353094],166.22193370353094,172.9382536276803,2.0
56,4,0,16,17,[163.68216005041552],163.68216005041552,172.9382536276803,2.0
57,4,0,17,18,[172.10145777143768],172.10145777143768,172.9382536276803,2.0
58,4,0,18,19,[156.29592045921626],156.29592045921626,172.9382536276803,2.0
59,4,0,19,20,[164.58001172560898],164.58001172560898,172.9382536276803,2.0
60,4,0,0,1,[83.16394518020324],83.16394518020324,83.16394518020324,3.0
61,4,0,1,2,[117.25187832749276],117.25187832749276,117.25187832749276,3.0
62,4,0,2,3,[137.90638877821684],137.90638877821684,137.90638877821684,3.0
63,4,0,3,4,[150.35400489203658],150.35400489203658,150.35400489203658,3.0
64,4,0,4,5,[113.43623595623639],113.43623595623639,150.35400489203658,3.0
65,4,0,5,6,[106.22927448999997],106.22927448999997,150.35400489203658,3.0
66,4,0,6,7,[141.23533652070077],141.23533652070077,150.35400489203658,3.0
67,4,0,7,8,[119.10061804970184],119.10061804970184,150.35400489203658,3.0
68,4,0,8,9,[142.20137342601748],142.20137342601748,150.35400489203658,3.0
69,4,0,9,10,[125.78672619143359],125.78672619143359,150.35400489203658,3.0
70,4,0,10,11,[109.58044587207594],109.58044587207594,150.35400489203658,3.0
71,4,0,11,12,[120.2816580285045],120.2816580285045,150.35400489203658,3.0
72,4,0,12,13,[139.34604170468722],139.34604170468722,150.35400489203658,3.0
73,4,0,13,14,[135.00685581032218],135.00685581032218,150.35400489203658,3.0
74,4,0,14,15,[115.70130494335822],115.70130494335822,150.35400489203658,3.0
75,4,0,15,16,[157.3709982220219],157.3709982220219,157.3709982220219,3.0
76,4,0,16,17,[122.0447716941213],122.0447716941213,157.3709982220219,3.0
77,4,0,17,18,[122.9576937349564],122.9576937349564,157.3709982220219,3.0
78,4,0,18,19,[120.14447039437856],120.14447039437856,157.3709982220219,3.0
79,4,0,19,20,[163.68216005041552],163.68216005041552,163.68216005041552,3.0
80,4,0,0,1,[83.16394518020324],83.16394518020324,83.16394518020324,4.0
81,4,0,1,2,[106.22927448999997],106.22927448999997,106.22927448999997,4.0
82,4,0,2,3,[120.2816580285045],120.2816580285045,120.2816580285045,4.0
83,4,0,3,4,[120.14447039437856],120.14447039437856,120.2816580285045,4.0
84,4,0,4,5,[125.55785596126495],125.55785596126495,125.55785596126495,4.0
85,4,0,5,6,[164.95783085754786],164.95783085754786,164.95783085754786,4.0
86,4,0,6,7,[135.00685581032218],135.00685581032218,164.95783085754786,4.0
87,4,0,7,8,[162.45242842752012],162.45242842752012,164.95783085754786,4.0
88,4,0,8,9,[166.22193370353094],166.22193370353094,166.22193370353094,4.0
89,4,0,9,10,[146.76694916719543],146.76694916719543,166.22193370353094,4.0
90,4,0,10,11,[157.3709982220219],157.3709982220219,166.22193370353094,4.0
91,4,0,11,12,[141.99720450911195],141.99720450911195,166.22193370353094,4.0
92,4,0,12,13,[158.1333799161532],158.1333799161532,166.22193370353094,4.0
93,4,0,13,14,[153.76270622403183],153.76270622403183,166.22193370353094,4.0
94,4,0,14,15,[172.9382536276803],172.9382536276803,172.9382536276803,4.0
95,4,0,15,16,[163.68216005041552],163.68216005041552,172.9382536276803,4.0
96,4,0,16,17,[151.04621599946466],151.04621599946466,172.9382536276803,4.0
97,4,0,17,18,[156.29592045921626],156.29592045921626,172.9382536276803,4.0
98,4,0,18,19,[158.10035989792027],158.10035989792027,172.9382536276803,4.0
99,4,0,19,20,[172.10145777143768],172.10145777143768,172.9382536276803,4.0
0,6,0,0,1,[106.22927448999997],106.22927448999997,106.22927448999997,0.0
1,6,0,1,2,[122.3984434787847],122.3984434787847,122.3984434787847,0.0
2,6,0,2,3,[151.04621599946466],151.04621599946466,151.04621599946466,0.0
3,6,0,3,4,[133.96956615054],133.96956615054,151.04621599946466,0.0
4,6,0,4,5,[134.92790723134476],134.92790723134476,151.04621599946466,0.0
5,6,0,5,6,[143.1990010858288],143.1990010858288,151.04621599946466,0.0
6,6,0,6,7,[119.10061804970184],119.10061804970184,151.04621599946466,0.0
7,6,0,7,8,[83.16394518020324],83.16394518020324,151.04621599946466,0.0
8,6,0,8,9,[122.0447716941213],122.0447716941213,151.04621599946466,0.0
9,6,0,9,10,[128.29589493037537],128.29589493037537,151.04621599946466,0.0
10,6,0,10,11,[141.23533652070077],141.23533652070077,151.04621599946466,0.0
11,6,0,11,12,[120.2816580285045],120.2816580285045,151.04621599946466,0.0
12,6,0,12,13,[150.35400489203658],150.35400489203658,151.04621599946466,0.0
13,6,0,13,14,[120.14447039437856],120.14447039437856,151.04621599946466,0.0
14,6,0,14,15,[125.55785596126495],125.55785596126495,151.04621599946466,0.0
15,6,0,15,16,[172.10145777143768],172.10145777143768,172.10145777143768,0.0
16,6,0,16,17,[163.68216005041552],163.68216005041552,172.10145777143768,0.0
17,6,0,17,18,[164.58001172560898],164.58001172560898,172.10145777143768,0.0
18,6,0,18,19,[158.10035989792027],158.10035989792027,172.10145777143768,0.0
19,6,0,19,20,[162.45475186999536],162.45475186999536,172.10145777143768,0.0
20,6,0,0,1,[106.22927448999997],106.22927448999997,106.22927448999997,1.0
21,6,0,1,2,[142.20137342601748],142.20137342601748,142.20137342601748,1.0
22,6,0,2,3,[142.7204626430639],142.7204626430639,142.7204626430639,1.0
23,6,0,3,4,[143.1990010858288],143.1990010858288,143.1990010858288,1.0
24,6,0,4,5,[147.0022769034152],147.0022769034152,147.0022769034152,1.0
25,6,0,5,6,[147.49402922192442],147.49402922192442,147.49402922192442,1.0
26,6,0,6,7,[121.70683253959652],121.70683253959652,147.49402922192442,1.0
27,6,0,7,8,[138.36535852769708],138.36535852769708,147.49402922192442,1.0
28,6,0,8,9,[145.51819311471445],145.51819311471445,147.49402922192442,1.0
29,6,0,9,10,[138.6573753120435],138.6573753120435,147.49402922192442,1.0
30,6,0,10,11,[141.5965383612692],141.5965383612692,147.49402922192442,1.0
31,6,0,11,12,[143.75696615970708],143.75696615970708,147.49402922192442,1.0
32,6,0,12,13,[140.94417997843442],140.94417997843442,147.49402922192442,1.0
33,6,0,13,14,[157.3709982220219],157.3709982220219,157.3709982220219,1.0
34,6,0,14,15,[152.22068911320298],152.22068911320298,157.3709982220219,1.0
35,6,0,15,16,[148.38798148885505],148.38798148885505,157.3709982220219,1.0
36,6,0,16,17,[113.43623595623639],113.43623595623639,157.3709982220219,1.0
37,6,0,17,18,[149.57831360708985],149.57831360708985,157.3709982220219,1.0
38,6,0,18,19,[143.56320631279337],143.56320631279337,157.3709982220219,1.0
39,6,0,19,20,[142.37274889861231],142.37274889861231,157.3709982220219,1.0
40,6,0,0,1,[139.77718748970685],139.77718748970685,139.77718748970685,2.0
41,6,0,1,2,[117.25187832749276],117.25187832749276,139.77718748970685,2.0
42,6,0,2,3,[127.73307155344756],127.73307155344756,139.77718748970685,2.0
43,6,0,3,4,[141.99720450911195],141.99720450911195,141.99720450911195,2.0
44,6,0,4,5,[141.23533652070077],141.23533652070077,141.99720450911195,2.0
45,6,0,5,6,[119.10061804970184],119.10061804970184,141.99720450911195,2.0
46,6,0,6,7,[106.22927448999997],106.22927448999997,141.99720450911195,2.0
47,6,0,7,8,[125.78672619143359],125.78672619143359,141.99720450911195,2.0
48,6,0,8,9,[144.96028373864337],144.96028373864337,144.96028373864337,2.0
49,6,0,9,10,[113.43623595623639],113.43623595623639,144.96028373864337,2.0
50,6,0,10,11,[122.0447716941213],122.0447716941213,144.96028373864337,2.0
51,6,0,11,12,[143.1990010858288],143.1990010858288,144.96028373864337,2.0
52,6,0,12,13,[150.35400489203658],150.35400489203658,150.35400489203658,2.0
53,6,0,13,14,[120.2816580285045],120.2816580285045,150.35400489203658,2.0
54,6,0,14,15,[124.28508028761419],124.28508028761419,150.35400489203658,2.0
55,6,0,15,16,[115.70130494335822],115.70130494335822,150.35400489203658,2.0
56,6,0,16,17,[139.34604170468722],139.34604170468722,150.35400489203658,2.0
57,6,0,17,18,[157.3709982220219],157.3709982220219,157.3709982220219,2.0
58,6,0,18,19,[142.20137342601748],142.20137342601748,157.3709982220219,2.0
59,6,0,19,20,[122.9576937349564],122.9576937349564,157.3709982220219,2.0
60,6,0,0,1,[83.16394518020324],83.16394518020324,83.16394518020324,3.0
61,6,0,1,2,[113.78737139047261],113.78737139047261,113.78737139047261,3.0
62,6,0,2,3,[128.29589493037537],128.29589493037537,128.29589493037537,3.0
63,6,0,3,4,[150.35400489203658],150.35400489203658,150.35400489203658,3.0
64,6,0,4,5,[143.1990010858288],143.1990010858288,150.35400489203658,3.0
65,6,0,5,6,[141.23533652070077],141.23533652070077,150.35400489203658,3.0
66,6,0,6,7,[117.25187832749276],117.25187832749276,150.35400489203658,3.0
67,6,0,7,8,[125.55785596126495],125.55785596126495,150.35400489203658,3.0
68,6,0,8,9,[144.96028373864337],144.96028373864337,150.35400489203658,3.0
69,6,0,9,10,[172.9382536276803],172.9382536276803,172.9382536276803,3.0
70,6,0,10,11,[153.76270622403183],153.76270622403183,172.9382536276803,3.0
71,6,0,11,12,[166.22193370353094],166.22193370353094,172.9382536276803,3.0
72,6,0,12,13,[163.68216005041552],163.68216005041552,172.9382536276803,3.0
73,6,0,13,14,[156.29592045921626],156.29592045921626,172.9382536276803,3.0
74,6,0,14,15,[162.45242842752012],162.45242842752012,172.9382536276803,3.0
75,6,0,15,16,[146.76694916719543],146.76694916719543,172.9382536276803,3.0
76,6,0,16,17,[164.95783085754786],164.95783085754786,172.9382536276803,3.0
77,6,0,17,18,[158.10035989792027],158.10035989792027,172.9382536276803,3.0
78,6,0,18,19,[158.1333799161532],158.1333799161532,172.9382536276803,3.0
79,6,0,19,20,[155.4607999734539],155.4607999734539,172.9382536276803,3.0
80,6,0,0,1,[106.22927448999997],106.22927448999997,106.22927448999997,4.0
81,6,0,1,2,[124.33296115997209],124.33296115997209,124.33296115997209,4.0
82,6,0,2,3,[119.10061804970184],119.10061804970184,124.33296115997209,4.0
83,6,0,3,4,[158.1333799161532],158.1333799161532,158.1333799161532,4.0
84,6,0,4,5,[141.23533652070077],141.23533652070077,158.1333799161532,4.0
85,6,0,5,6,[133.96956615054],133.96956615054,158.1333799161532,4.0
86,6,0,6,7,[156.19085691648428],156.19085691648428,158.1333799161532,4.0
87,6,0,7,8,[157.2601275502924],157.2601275502924,158.1333799161532,4.0
88,6,0,8,9,[143.56320631279337],143.56320631279337,158.1333799161532,4.0
89,6,0,9,10,[162.45242842752012],162.45242842752012,162.45242842752012,4.0
90,6,0,10,11,[144.96028373864337],144.96028373864337,162.45242842752012,4.0
91,6,0,11,12,[143.1990010858288],143.1990010858288,162.45242842752012,4.0
92,6,0,12,13,[135.00685581032218],135.00685581032218,162.45242842752012,4.0
93,6,0,13,14,[141.5965383612692],141.5965383612692,162.45242842752012,4.0
94,6,0,14,15,[153.76270622403183],153.76270622403183,162.45242842752012,4.0
95,6,0,15,16,[148.38798148885505],148.38798148885505,162.45242842752012,4.0
96,6,0,16,17,[139.34604170468722],139.34604170468722,162.45242842752012,4.0
97,6,0,17,18,[172.9382536276803],172.9382536276803,172.9382536276803,4.0
98,6,0,18,19,[166.22193370353094],166.22193370353094,172.9382536276803,4.0
99,6,0,19,20,[163.68216005041552],163.68216005041552,172.9382536276803,4.0
0,30,0,0,1,[147.49402922192442],147.49402922192442,147.49402922192442,0.0
1,30,0,1,2,[141.23533652070077],141.23533652070077,147.49402922192442,0.0
2,30,0,2,3,[83.16394518020324],83.16394518020324,147.49402922192442,0.0
3,30,0,3,4,[138.36535852769708],138.36535852769708,147.49402922192442,0.0
4,30,0,4,5,[135.00685581032218],135.00685581032218,147.49402922192442,0.0
5,30,0,5,6,[157.3709982220219],157.3709982220219,157.3709982220219,0.0
6,30,0,6,7,[152.22068911320298],152.22068911320298,157.3709982220219,0.0
7,30,0,7,8,[146.76694916719543],146.76694916719543,157.3709982220219,0.0
8,30,0,8,9,[106.22927448999997],106.22927448999997,157.3709982220219,0.0
9,30,0,9,10,[145.51819311471445],145.51819311471445,157.3709982220219,0.0
10,30,0,10,11,[145.3396217994108],145.3396217994108,157.3709982220219,0.0
11,30,0,11,12,[147.0022769034152],147.0022769034152,157.3709982220219,0.0
12,30,0,12,13,[148.72605678839184],148.72605678839184,157.3709982220219,0.0
13,30,0,13,14,[121.70683253959652],121.70683253959652,157.3709982220219,0.0
14,30,0,14,15,[142.20137342601748],142.20137342601748,157.3709982220219,0.0
15,30,0,15,16,[143.75696615970708],143.75696615970708,157.3709982220219,0.0
16,30,0,16,17,[148.38798148885505],148.38798148885505,157.3709982220219,0.0
17,30,0,17,18,[157.2601275502924],157.2601275502924,157.3709982220219,0.0
18,30,0,18,19,[139.34604170468722],139.34604170468722,157.3709982220219,0.0
19,30,0,19,20,[153.81739983748278],153.81739983748278,157.3709982220219,0.0
20,30,0,0,1,[141.99720450911195],141.99720450911195,141.99720450911195,1.0
21,30,0,1,2,[117.25187832749276],117.25187832749276,141.99720450911195,1.0
22,30,0,2,3,[125.55785596126495],125.55785596126495,141.99720450911195,1.0
23,30,0,3,4,[144.96028373864337],144.96028373864337,144.96028373864337,1.0
24,30,0,4,5,[120.14447039437856],120.14447039437856,144.96028373864337,1.0
25,30,0,5,6,[113.43623595623639],113.43623595623639,144.96028373864337,1.0
26,30,0,6,7,[155.4607999734539],155.4607999734539,155.4607999734539,1.0
27,30,0,7,8,[115.70130494335822],115.70130494335822,155.4607999734539,1.0
28,30,0,8,9,[133.96956615054],133.96956615054,155.4607999734539,1.0
29,30,0,9,10,[122.0447716941213],122.0447716941213,155.4607999734539,1.0
30,30,0,10,11,[143.56320631279337],143.56320631279337,155.4607999734539,1.0
31,30,0,11,12,[119.5667350783483],119.5667350783483,155.4607999734539,1.0
32,30,0,12,13,[120.2816580285045],120.2816580285045,155.4607999734539,1.0
33,30,0,13,14,[141.23533652070077],141.23533652070077,155.4607999734539,1.0
34,30,0,14,15,[83.16394518020324],83.16394518020324,155.4607999734539,1.0
35,30,0,15,16,[106.22927448999997],106.22927448999997,155.4607999734539,1.0
36,30,0,16,17,[119.10061804970184],119.10061804970184,155.4607999734539,1.0
37,30,0,17,18,[123.93811332092741],123.93811332092741,155.4607999734539,1.0
38,30,0,18,19,[128.29589493037537],128.29589493037537,155.4607999734539,1.0
39,30,0,19,20,[113.78737139047261],113.78737139047261,155.4607999734539,1.0
40,30,0,0,1,[117.25187832749276],117.25187832749276,117.25187832749276,2.0
41,30,0,1,2,[141.99720450911195],141.99720450911195,141.99720450911195,2.0
42,30,0,2,3,[144.96028373864337],144.96028373864337,144.96028373864337,2.0
43,30,0,3,4,[147.49402922192442],147.49402922192442,147.49402922192442,2.0
44,30,0,4,5,[158.1333799161532],158.1333799161532,158.1333799161532,2.0
45,30,0,5,6,[109.58044587207594],109.58044587207594,158.1333799161532,2.0
46,30,0,6,7,[122.0447716941213],122.0447716941213,158.1333799161532,2.0
47,30,0,7,8,[122.3984434787847],122.3984434787847,158.1333799161532,2.0
48,30,0,8,9,[124.33296115997209],124.33296115997209,158.1333799161532,2.0
49,30,0,9,10,[157.3709982220219],157.3709982220219,158.1333799161532,2.0
50,30,0,10,11,[125.78672619143359],125.78672619143359,158.1333799161532,2.0
51,30,0,11,12,[142.20137342601748],142.20137342601748,158.1333799161532,2.0
52,30,0,12,13,[125.55785596126495],125.55785596126495,158.1333799161532,2.0
53,30,0,13,14,[123.8089980191226],123.8089980191226,158.1333799161532,2.0
54,30,0,14,15,[124.28508028761419],124.28508028761419,158.1333799161532,2.0
55,30,0,15,16,[123.14024426243438],123.14024426243438,158.1333799161532,2.0
56,30,0,16,17,[142.7204626430639],142.7204626430639,158.1333799161532,2.0
57,30,0,17,18,[127.73307155344756],127.73307155344756,158.1333799161532,2.0
58,30,0,18,19,[127.64440554317409],127.64440554317409,158.1333799161532,2.0
59,30,0,19,20,[150.35400489203658],150.35400489203658,158.1333799161532,2.0
60,30,0,0,1,[158.1333799161532],158.1333799161532,158.1333799161532,3.0
61,30,0,1,2,[147.49402922192442],147.49402922192442,158.1333799161532,3.0
62,30,0,2,3,[135.00685581032218],135.00685581032218,158.1333799161532,3.0
63,30,0,3,4,[143.1990010858288],143.1990010858288,158.1333799161532,3.0
64,30,0,4,5,[156.19085691648428],156.19085691648428,158.1333799161532,3.0
65,30,0,5,6,[157.2601275502924],157.2601275502924,158.1333799161532,3.0
66,30,0,6,7,[117.69744918762859],117.69744918762859,158.1333799161532,3.0
67,30,0,7,8,[119.10061804970184],119.10061804970184,158.1333799161532,3.0
68,30,0,8,9,[149.57831360708985],149.57831360708985,158.1333799161532,3.0
69,30,0,9,10,[125.78672619143359],125.78672619143359,158.1333799161532,3.0
70,30,0,10,11,[122.9576937349564],122.9576937349564,158.1333799161532,3.0
71,30,0,11,12,[124.28508028761419],124.28508028761419,158.1333799161532,3.0
72,30,0,12,13,[113.78737139047261],113.78737139047261,158.1333799161532,3.0
73,30,0,13,14,[148.38798148885505],148.38798148885505,158.1333799161532,3.0
74,30,0,14,15,[142.37274889861231],142.37274889861231,158.1333799161532,3.0
75,30,0,15,16,[127.64440554317409],127.64440554317409,158.1333799161532,3.0
76,30,0,16,17,[142.20137342601748],142.20137342601748,158.1333799161532,3.0
77,30,0,17,18,[143.75696615970708],143.75696615970708,158.1333799161532,3.0
78,30,0,18,19,[83.16394518020324],83.16394518020324,158.1333799161532,3.0
79,30,0,19,20,[162.45475186999536],162.45475186999536,162.45475186999536,3.0
80,30,0,0,1,[83.16394518020324],83.16394518020324,83.16394518020324,4.0
81,30,0,1,2,[113.78737139047261],113.78737139047261,113.78737139047261,4.0
82,30,0,2,3,[127.73307155344756],127.73307155344756,127.73307155344756,4.0
83,30,0,3,4,[141.23533652070077],141.23533652070077,141.23533652070077,4.0
84,30,0,4,5,[150.35400489203658],150.35400489203658,150.35400489203658,4.0
85,30,0,5,6,[106.22927448999997],106.22927448999997,150.35400489203658,4.0
86,30,0,6,7,[120.2816580285045],120.2816580285045,150.35400489203658,4.0
87,30,0,7,8,[120.14447039437856],120.14447039437856,150.35400489203658,4.0
88,30,0,8,9,[125.55785596126495],125.55785596126495,150.35400489203658,4.0
89,30,0,9,10,[117.25187832749276],117.25187832749276,150.35400489203658,4.0
90,30,0,10,11,[172.10145777143768],172.10145777143768,172.10145777143768,4.0
91,30,0,11,12,[147.49402922192442],147.49402922192442,172.10145777143768,4.0
92,30,0,12,13,[138.36535852769708],138.36535852769708,172.10145777143768,4.0
93,30,0,13,14,[145.51819311471445],145.51819311471445,172.10145777143768,4.0
94,30,0,14,15,[145.3396217994108],145.3396217994108,172.10145777143768,4.0
95,30,0,15,16,[147.0022769034152],147.0022769034152,172.10145777143768,4.0
96,30,0,16,17,[143.1990010858288],143.1990010858288,172.10145777143768,4.0
97,30,0,17,18,[141.5965383612692],141.5965383612692,172.10145777143768,4.0
98,30,0,18,19,[148.72605678839184],148.72605678839184,172.10145777143768,4.0
99,30,0,19,20,[121.70683253959652],121.70683253959652,172.10145777143768,4.0
