,Number of data used,Monte_Carlo_Run,Iteration,Num_Experiments,Target_Measurements,Target_IterBest,Target_CumBest,Initial_Data
159,5,0,9,10,[125.78672619143359],125.78672619143359,158.1333799161532,5.0
160,5,0,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,5.0
161,5,0,11,12,[139.34604170468722],139.34604170468722,158.1333799161532,5.0
162,5,0,12,13,[143.1990010858288],143.1990010858288,158.1333799161532,5.0
163,5,0,13,14,[151.04621599946466],151.04621599946466,158.1333799161532,5.0
164,5,0,14,15,[121.92929330241844],121.92929330241844,158.1333799161532,5.0
165,5,0,15,16,[133.96956615054],133.96956615054,158.1333799161532,5.0
166,5,0,16,17,[164.95783085754786],164.95783085754786,164.95783085754786,5.0
167,5,0,17,18,[141.99720450911195],141.99720450911195,164.95783085754786,5.0
168,5,0,18,19,[109.58044587207594],109.58044587207594,164.95783085754786,5.0
169,5,0,19,20,[120.2816580285045],120.2816580285045,164.95783085754786,5.0
170,5,0,20,21,[83.16394518020324],83.16394518020324,164.95783085754786,5.0
171,5,0,21,22,[135.00685581032218],135.00685581032218,164.95783085754786,5.0
172,5,0,22,23,[147.49402922192442],147.49402922192442,164.95783085754786,5.0
173,5,0,23,24,[115.70130494335822],115.70130494335822,164.95783085754786,5.0
174,5,0,24,25,[127.64440554317409],127.64440554317409,164.95783085754786,5.0
175,5,0,25,26,[124.28508028761419],124.28508028761419,164.95783085754786,5.0
176,5,0,26,27,[142.20137342601748],142.20137342601748,164.95783085754786,5.0
177,5,0,27,28,[134.92790723134476],134.92790723134476,164.95783085754786,5.0
178,5,0,28,29,[128.29589493037537],128.29589493037537,164.95783085754786,5.0
179,5,0,29,30,[120.14447039437856],120.14447039437856,164.95783085754786,5.0
180,5,0,0,1,[143.1990010858288],143.1990010858288,143.1990010858288,6.0
181,5,0,1,2,[141.23533652070077],141.23533652070077,143.1990010858288,6.0
182,5,0,2,3,[106.22927448999997],106.22927448999997,143.1990010858288,6.0
183,5,0,3,4,[125.78672619143359],125.78672619143359,143.1990010858288,6.0
184,5,0,4,5,[113.43623595623639],113.43623595623639,143.1990010858288,6.0
185,5,0,5,6,[117.25187832749276],117.25187832749276,143.1990010858288,6.0
186,5,0,6,7,[122.0447716941213],122.0447716941213,143.1990010858288,6.0
187,5,0,7,8,[157.3709982220219],157.3709982220219,157.3709982220219,6.0
188,5,0,8,9,[158.1333799161532],158.1333799161532,158.1333799161532,6.0
189,5,0,9,10,[119.10061804970184],119.10061804970184,158.1333799161532,6.0
190,5,0,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,6.0
191,5,0,11,12,[151.04621599946466],151.04621599946466,158.1333799161532,6.0
192,5,0,12,13,[121.92929330241844],121.92929330241844,158.1333799161532,6.0
193,5,0,13,14,[137.6825662628294],137.6825662628294,158.1333799161532,6.0
194,5,0,14,15,[142.20137342601748],142.20137342601748,158.1333799161532,6.0
195,5,0,15,16,[152.22068911320298],152.22068911320298,158.1333799161532,6.0
196,5,0,16,17,[162.45242842752012],162.45242842752012,162.45242842752012,6.0
197,5,0,17,18,[139.34604170468722],139.34604170468722,162.45242842752012,6.0
198,5,0,18,19,[153.76270622403183],153.76270622403183,162.45242842752012,6.0
199,5,0,19,20,[141.99720450911195],141.99720450911195,162.45242842752012,6.0
200,5,0,20,21,[133.96956615054],133.96956615054,162.45242842752012,6.0
201,5,0,21,22,[148.9973261341777],148.9973261341777,162.45242842752012,6.0
202,5,0,22,23,[172.9382536276803],172.9382536276803,172.9382536276803,6.0
203,5,0,23,24,[166.22193370353094],166.22193370353094,172.9382536276803,6.0
204,5,0,24,25,[163.68216005041552],163.68216005041552,172.9382536276803,6.0
205,5,0,25,26,[146.76694916719543],146.76694916719543,172.9382536276803,6.0
206,5,0,26,27,[156.29592045921626],156.29592045921626,172.9382536276803,6.0
207,5,0,27,28,[172.10145777143768],172.10145777143768,172.9382536276803,6.0
208,5,0,28,29,[164.95783085754786],164.95783085754786,172.9382536276803,6.0
209,5,0,29,30,[164.58001172560898],164.58001172560898,172.9382536276803,6.0
210,5,0,0,1,[141.23533652070077],141.23533652070077,141.23533652070077,7.0
211,5,0,1,2,[106.22927448999997],106.22927448999997,141.23533652070077,7.0
212,5,0,2,3,[125.78672619143359],125.78672619143359,141.23533652070077,7.0
213,5,0,3,4,[143.1990010858288],143.1990010858288,143.1990010858288,7.0
214,5,0,4,5,[113.43623595623639],113.43623595623639,143.1990010858288,7.0
215,5,0,5,6,[117.25187832749276],117.25187832749276,143.1990010858288,7.0
216,5,0,6,7,[122.0447716941213],122.0447716941213,143.1990010858288,7.0
217,5,0,7,8,[157.3709982220219],157.3709982220219,157.3709982220219,7.0
218,5,0,8,9,[158.1333799161532],158.1333799161532,158.1333799161532,7.0
219,5,0,9,10,[119.10061804970184],119.10061804970184,158.1333799161532,7.0
220,5,0,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,7.0
221,5,0,11,12,[121.92929330241844],121.92929330241844,158.1333799161532,7.0
222,5,0,12,13,[151.04621599946466],151.04621599946466,158.1333799161532,7.0
223,5,0,13,14,[152.22068911320298],152.22068911320298,158.1333799161532,7.0
224,5,0,14,15,[142.20137342601748],142.20137342601748,158.1333799161532,7.0
225,5,0,15,16,[162.45242842752012],162.45242842752012,162.45242842752012,7.0
226,5,0,16,17,[139.34604170468722],139.34604170468722,162.45242842752012,7.0
227,5,0,17,18,[137.6825662628294],137.6825662628294,162.45242842752012,7.0
228,5,0,18,19,[141.99720450911195],141.99720450911195,162.45242842752012,7.0
229,5,0,19,20,[153.76270622403183],153.76270622403183,162.45242842752012,7.0
230,5,0,20,21,[148.9973261341777],148.9973261341777,162.45242842752012,7.0
231,5,0,21,22,[172.9382536276803],172.9382536276803,172.9382536276803,7.0
232,5,0,22,23,[166.22193370353094],166.22193370353094,172.9382536276803,7.0
233,5,0,23,24,[133.96956615054],133.96956615054,172.9382536276803,7.0
234,5,0,24,25,[163.68216005041552],163.68216005041552,172.9382536276803,7.0
235,5,0,25,26,[146.76694916719543],146.76694916719543,172.9382536276803,7.0
236,5,0,26,27,[156.29592045921626],156.29592045921626,172.9382536276803,7.0
237,5,0,27,28,[172.10145777143768],172.10145777143768,172.9382536276803,7.0
238,5,0,28,29,[164.95783085754786],164.95783085754786,172.9382536276803,7.0
239,5,0,29,30,[158.10035989792027],158.10035989792027,172.9382536276803,7.0
240,5,0,0,1,[147.49402922192442],147.49402922192442,147.49402922192442,8.0
241,5,0,1,2,[106.22927448999997],106.22927448999997,147.49402922192442,8.0
242,5,0,2,3,[141.23533652070077],141.23533652070077,147.49402922192442,8.0
243,5,0,3,4,[83.16394518020324],83.16394518020324,147.49402922192442,8.0
244,5,0,4,5,[113.43623595623639],113.43623595623639,147.49402922192442,8.0
245,5,0,5,6,[117.25187832749276],117.25187832749276,147.49402922192442,8.0
246,5,0,6,7,[119.10061804970184],119.10061804970184,147.49402922192442,8.0
247,5,0,7,8,[158.1333799161532],158.1333799161532,158.1333799161532,8.0
248,5,0,8,9,[157.3709982220219],157.3709982220219,158.1333799161532,8.0
249,5,0,9,10,[150.35400489203658],150.35400489203658,158.1333799161532,8.0
250,5,0,10,11,[151.04621599946466],151.04621599946466,158.1333799161532,8.0
251,5,0,11,12,[139.34604170468722],139.34604170468722,158.1333799161532,8.0
252,5,0,12,13,[164.95783085754786],164.95783085754786,164.95783085754786,8.0
253,5,0,13,14,[135.00685581032218],135.00685581032218,164.95783085754786,8.0
254,5,0,14,15,[143.56320631279337],143.56320631279337,164.95783085754786,8.0
255,5,0,15,16,[152.22068911320298],152.22068911320298,164.95783085754786,8.0
256,5,0,16,17,[162.45242842752012],162.45242842752012,164.95783085754786,8.0
257,5,0,17,18,[153.76270622403183],153.76270622403183,164.95783085754786,8.0
258,5,0,18,19,[125.78672619143359],125.78672619143359,164.95783085754786,8.0
259,5,0,19,20,[109.58044587207594],109.58044587207594,164.95783085754786,8.0
260,5,0,20,21,[137.6825662628294],137.6825662628294,164.95783085754786,8.0
261,5,0,21,22,[141.99720450911195],141.99720450911195,164.95783085754786,8.0
262,5,0,22,23,[172.9382536276803],172.9382536276803,172.9382536276803,8.0
263,5,0,23,24,[133.96956615054],133.96956615054,172.9382536276803,8.0
264,5,0,24,25,[166.22193370353094],166.22193370353094,172.9382536276803,8.0
265,5,0,25,26,[163.68216005041552],163.68216005041552,172.9382536276803,8.0
266,5,0,26,27,[156.29592045921626],156.29592045921626,172.9382536276803,8.0
267,5,0,27,28,[146.76694916719543],146.76694916719543,172.9382536276803,8.0
268,5,0,28,29,[172.10145777143768],172.10145777143768,172.9382536276803,8.0
269,5,0,29,30,[164.58001172560898],164.58001172560898,172.9382536276803,8.0
270,5,0,0,1,[119.10061804970184],119.10061804970184,119.10061804970184,9.0
271,5,0,1,2,[141.23533652070077],141.23533652070077,141.23533652070077,9.0
272,5,0,2,3,[106.22927448999997],106.22927448999997,141.23533652070077,9.0
273,5,0,3,4,[143.1990010858288],143.1990010858288,143.1990010858288,9.0
274,5,0,4,5,[122.0447716941213],122.0447716941213,143.1990010858288,9.0
275,5,0,5,6,[117.25187832749276],117.25187832749276,143.1990010858288,9.0
276,5,0,6,7,[113.43623595623639],113.43623595623639,143.1990010858288,9.0
277,5,0,7,8,[157.3709982220219],157.3709982220219,157.3709982220219,9.0
278,5,0,8,9,[158.1333799161532],158.1333799161532,158.1333799161532,9.0
279,5,0,9,10,[125.78672619143359],125.78672619143359,158.1333799161532,9.0
280,5,0,10,11,[121.92929330241844],121.92929330241844,158.1333799161532,9.0
281,5,0,11,12,[142.20137342601748],142.20137342601748,158.1333799161532,9.0
282,5,0,12,13,[150.35400489203658],150.35400489203658,158.1333799161532,9.0
283,5,0,13,14,[151.04621599946466],151.04621599946466,158.1333799161532,9.0
284,5,0,14,15,[137.6825662628294],137.6825662628294,158.1333799161532,9.0
285,5,0,15,16,[152.22068911320298],152.22068911320298,158.1333799161532,9.0
286,5,0,16,17,[162.45242842752012],162.45242842752012,162.45242842752012,9.0
287,5,0,17,18,[141.99720450911195],141.99720450911195,162.45242842752012,9.0
288,5,0,18,19,[153.76270622403183],153.76270622403183,162.45242842752012,9.0
289,5,0,19,20,[139.34604170468722],139.34604170468722,162.45242842752012,9.0
290,5,0,20,21,[148.9973261341777],148.9973261341777,162.45242842752012,9.0
291,5,0,21,22,[172.9382536276803],172.9382536276803,172.9382536276803,9.0
292,5,0,22,23,[166.22193370353094],166.22193370353094,172.9382536276803,9.0
293,5,0,23,24,[163.68216005041552],163.68216005041552,172.9382536276803,9.0
294,5,0,24,25,[146.76694916719543],146.76694916719543,172.9382536276803,9.0
295,5,0,25,26,[164.95783085754786],164.95783085754786,172.9382536276803,9.0
296,5,0,26,27,[156.29592045921626],156.29592045921626,172.9382536276803,9.0
297,5,0,27,28,[172.10145777143768],172.10145777143768,172.9382536276803,9.0
298,5,0,28,29,[158.10035989792027],158.10035989792027,172.9382536276803,9.0
299,5,0,29,30,[164.58001172560898],164.58001172560898,172.9382536276803,9.0
0,15,0,0,1,[106.22927448999997],106.22927448999997,106.22927448999997,0.0
1,15,0,1,2,[141.23533652070077],141.23533652070077,141.23533652070077,0.0
2,15,0,2,3,[139.77718748970685],139.77718748970685,141.23533652070077,0.0
3,15,0,3,4,[113.43623595623639],113.43623595623639,141.23533652070077,0.0
4,15,0,4,5,[125.78672619143359],125.78672619143359,141.23533652070077,0.0
5,15,0,5,6,[117.25187832749276],117.25187832749276,141.23533652070077,0.0
6,15,0,6,7,[122.0447716941213],122.0447716941213,141.23533652070077,0.0
7,15,0,7,8,[158.1333799161532],158.1333799161532,158.1333799161532,0.0
8,15,0,8,9,[119.10061804970184],119.10061804970184,158.1333799161532,0.0
9,15,0,9,10,[157.3709982220219],157.3709982220219,158.1333799161532,0.0
10,15,0,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,0.0
11,15,0,11,12,[151.04621599946466],151.04621599946466,158.1333799161532,0.0
12,15,0,12,13,[139.34604170468722],139.34604170468722,158.1333799161532,0.0
13,15,0,13,14,[142.20137342601748],142.20137342601748,158.1333799161532,0.0
14,15,0,14,15,[164.95783085754786],164.95783085754786,164.95783085754786,0.0
15,15,0,15,16,[141.99720450911195],141.99720450911195,164.95783085754786,0.0
16,15,0,16,17,[133.96956615054],133.96956615054,164.95783085754786,0.0
17,15,0,17,18,[120.2816580285045],120.2816580285045,164.95783085754786,0.0
18,15,0,18,19,[121.92929330241844],121.92929330241844,164.95783085754786,0.0
19,15,0,19,20,[109.58044587207594],109.58044587207594,164.95783085754786,0.0
20,15,0,20,21,[83.16394518020324],83.16394518020324,164.95783085754786,0.0
21,15,0,21,22,[137.6825662628294],137.6825662628294,164.95783085754786,0.0
22,15,0,22,23,[135.00685581032218],135.00685581032218,164.95783085754786,0.0
23,15,0,23,24,[127.64440554317409],127.64440554317409,164.95783085754786,0.0
24,15,0,24,25,[147.49402922192442],147.49402922192442,164.95783085754786,0.0
25,15,0,25,26,[115.70130494335822],115.70130494335822,164.95783085754786,0.0
26,15,0,26,27,[143.56320631279337],143.56320631279337,164.95783085754786,0.0
27,15,0,27,28,[124.28508028761419],124.28508028761419,164.95783085754786,0.0
28,15,0,28,29,[134.92790723134476],134.92790723134476,164.95783085754786,0.0
29,15,0,29,30,[125.55785596126495],125.55785596126495,164.95783085754786,0.0
30,15,0,0,1,[147.49402922192442],147.49402922192442,147.49402922192442,1.0
31,15,0,1,2,[106.22927448999997],106.22927448999997,147.49402922192442,1.0
32,15,0,2,3,[141.23533652070077],141.23533652070077,147.49402922192442,1.0
33,15,0,3,4,[83.16394518020324],83.16394518020324,147.49402922192442,1.0
34,15,0,4,5,[113.43623595623639],113.43623595623639,147.49402922192442,1.0
35,15,0,5,6,[119.10061804970184],119.10061804970184,147.49402922192442,1.0
36,15,0,6,7,[117.25187832749276],117.25187832749276,147.49402922192442,1.0
37,15,0,7,8,[158.1333799161532],158.1333799161532,158.1333799161532,1.0
38,15,0,8,9,[150.35400489203658],150.35400489203658,158.1333799161532,1.0
39,15,0,9,10,[157.3709982220219],157.3709982220219,158.1333799161532,1.0
40,15,0,10,11,[151.04621599946466],151.04621599946466,158.1333799161532,1.0
41,15,0,11,12,[139.34604170468722],139.34604170468722,158.1333799161532,1.0
42,15,0,12,13,[143.56320631279337],143.56320631279337,158.1333799161532,1.0
43,15,0,13,14,[125.78672619143359],125.78672619143359,158.1333799161532,1.0
44,15,0,14,15,[109.58044587207594],109.58044587207594,158.1333799161532,1.0
45,15,0,15,16,[135.00685581032218],135.00685581032218,158.1333799161532,1.0
46,15,0,16,17,[142.20137342601748],142.20137342601748,158.1333799161532,1.0
47,15,0,17,18,[141.99720450911195],141.99720450911195,158.1333799161532,1.0
48,15,0,18,19,[152.22068911320298],152.22068911320298,158.1333799161532,1.0
49,15,0,19,20,[137.6825662628294],137.6825662628294,158.1333799161532,1.0
50,15,0,20,21,[142.7204626430639],142.7204626430639,158.1333799161532,1.0
51,15,0,21,22,[133.96956615054],133.96956615054,158.1333799161532,1.0
52,15,0,22,23,[162.45242842752012],162.45242842752012,162.45242842752012,1.0
53,15,0,23,24,[153.76270622403183],153.76270622403183,162.45242842752012,1.0
54,15,0,24,25,[148.9973261341777],148.9973261341777,162.45242842752012,1.0
55,15,0,25,26,[172.9382536276803],172.9382536276803,172.9382536276803,1.0
56,15,0,26,27,[166.22193370353094],166.22193370353094,172.9382536276803,1.0
57,15,0,27,28,[163.68216005041552],163.68216005041552,172.9382536276803,1.0
58,15,0,28,29,[156.29592045921626],156.29592045921626,172.9382536276803,1.0
59,15,0,29,30,[164.95783085754786],164.95783085754786,172.9382536276803,1.0
60,15,0,0,1,[122.0447716941213],122.0447716941213,122.0447716941213,2.0
61,15,0,1,2,[141.23533652070077],141.23533652070077,141.23533652070077,2.0
62,15,0,2,3,[143.1990010858288],143.1990010858288,143.1990010858288,2.0
63,15,0,3,4,[106.22927448999997],106.22927448999997,143.1990010858288,2.0
64,15,0,4,5,[119.10061804970184],119.10061804970184,143.1990010858288,2.0
65,15,0,5,6,[113.43623595623639],113.43623595623639,143.1990010858288,2.0
66,15,0,6,7,[117.25187832749276],117.25187832749276,143.1990010858288,2.0
67,15,0,7,8,[157.3709982220219],157.3709982220219,157.3709982220219,2.0
68,15,0,8,9,[125.78672619143359],125.78672619143359,157.3709982220219,2.0
69,15,0,9,10,[158.1333799161532],158.1333799161532,158.1333799161532,2.0
70,15,0,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,2.0
71,15,0,11,12,[151.04621599946466],151.04621599946466,158.1333799161532,2.0
72,15,0,12,13,[139.34604170468722],139.34604170468722,158.1333799161532,2.0
73,15,0,13,14,[137.6825662628294],137.6825662628294,158.1333799161532,2.0
74,15,0,14,15,[135.00685581032218],135.00685581032218,158.1333799161532,2.0
75,15,0,15,16,[143.56320631279337],143.56320631279337,158.1333799161532,2.0
76,15,0,16,17,[142.20137342601748],142.20137342601748,158.1333799161532,2.0
77,15,0,17,18,[152.22068911320298],152.22068911320298,158.1333799161532,2.0
78,15,0,18,19,[133.96956615054],133.96956615054,158.1333799161532,2.0
79,15,0,19,20,[162.45242842752012],162.45242842752012,162.45242842752012,2.0
80,15,0,20,21,[141.99720450911195],141.99720450911195,162.45242842752012,2.0
81,15,0,21,22,[148.9973261341777],148.9973261341777,162.45242842752012,2.0
82,15,0,22,23,[153.76270622403183],153.76270622403183,162.45242842752012,2.0
83,15,0,23,24,[172.9382536276803],172.9382536276803,172.9382536276803,2.0
84,15,0,24,25,[166.22193370353094],166.22193370353094,172.9382536276803,2.0
85,15,0,25,26,[163.68216005041552],163.68216005041552,172.9382536276803,2.0
86,15,0,26,27,[156.29592045921626],156.29592045921626,172.9382536276803,2.0
87,15,0,27,28,[164.95783085754786],164.95783085754786,172.9382536276803,2.0
88,15,0,28,29,[146.76694916719543],146.76694916719543,172.9382536276803,2.0
89,15,0,29,30,[172.10145777143768],172.10145777143768,172.9382536276803,2.0
90,15,0,0,1,[117.25187832749276],117.25187832749276,117.25187832749276,3.0
91,15,0,1,2,[113.43623595623639],113.43623595623639,117.25187832749276,3.0
92,15,0,2,3,[147.49402922192442],147.49402922192442,147.49402922192442,3.0
93,15,0,3,4,[141.23533652070077],141.23533652070077,147.49402922192442,3.0
94,15,0,4,5,[125.78672619143359],125.78672619143359,147.49402922192442,3.0
95,15,0,5,6,[106.22927448999997],106.22927448999997,147.49402922192442,3.0
96,15,0,6,7,[122.0447716941213],122.0447716941213,147.49402922192442,3.0
97,15,0,7,8,[158.1333799161532],158.1333799161532,158.1333799161532,3.0
98,15,0,8,9,[119.10061804970184],119.10061804970184,158.1333799161532,3.0
99,15,0,9,10,[157.3709982220219],157.3709982220219,158.1333799161532,3.0
100,15,0,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,3.0
101,15,0,11,12,[151.04621599946466],151.04621599946466,158.1333799161532,3.0
102,15,0,12,13,[139.34604170468722],139.34604170468722,158.1333799161532,3.0
103,15,0,13,14,[133.96956615054],133.96956615054,158.1333799161532,3.0
104,15,0,14,15,[141.99720450911195],141.99720450911195,158.1333799161532,3.0
105,15,0,15,16,[143.56320631279337],143.56320631279337,158.1333799161532,3.0
106,15,0,16,17,[137.6825662628294],137.6825662628294,158.1333799161532,3.0
107,15,0,17,18,[164.95783085754786],164.95783085754786,164.95783085754786,3.0
108,15,0,18,19,[109.58044587207594],109.58044587207594,164.95783085754786,3.0
109,15,0,19,20,[142.20137342601748],142.20137342601748,164.95783085754786,3.0
110,15,0,20,21,[83.16394518020324],83.16394518020324,164.95783085754786,3.0
111,15,0,21,22,[135.00685581032218],135.00685581032218,164.95783085754786,3.0
112,15,0,22,23,[125.55785596126495],125.55785596126495,164.95783085754786,3.0
113,15,0,23,24,[127.64440554317409],127.64440554317409,164.95783085754786,3.0
114,15,0,24,25,[134.92790723134476],134.92790723134476,164.95783085754786,3.0
115,15,0,25,26,[115.70130494335822],115.70130494335822,164.95783085754786,3.0
116,15,0,26,27,[121.92929330241844],121.92929330241844,164.95783085754786,3.0
117,15,0,27,28,[127.23817967487085],127.23817967487085,164.95783085754786,3.0
118,15,0,28,29,[120.2816580285045],120.2816580285045,164.95783085754786,3.0
119,15,0,29,30,[124.28508028761419],124.28508028761419,164.95783085754786,3.0
120,15,0,0,1,[141.23533652070077],141.23533652070077,141.23533652070077,4.0
121,15,0,1,2,[119.10061804970184],119.10061804970184,141.23533652070077,4.0
122,15,0,2,3,[158.1333799161532],158.1333799161532,158.1333799161532,4.0
123,15,0,3,4,[106.22927448999997],106.22927448999997,158.1333799161532,4.0
124,15,0,4,5,[122.0447716941213],122.0447716941213,158.1333799161532,4.0
125,15,0,5,6,[113.43623595623639],113.43623595623639,158.1333799161532,4.0
126,15,0,6,7,[147.49402922192442],147.49402922192442,158.1333799161532,4.0
127,15,0,7,8,[117.25187832749276],117.25187832749276,158.1333799161532,4.0
128,15,0,8,9,[125.78672619143359],125.78672619143359,158.1333799161532,4.0
129,15,0,9,10,[157.3709982220219],157.3709982220219,158.1333799161532,4.0
130,15,0,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,4.0
131,15,0,11,12,[151.04621599946466],151.04621599946466,158.1333799161532,4.0
132,15,0,12,13,[139.34604170468722],139.34604170468722,158.1333799161532,4.0
133,15,0,13,14,[143.56320631279337],143.56320631279337,158.1333799161532,4.0
134,15,0,14,15,[164.95783085754786],164.95783085754786,164.95783085754786,4.0
135,15,0,15,16,[133.96956615054],133.96956615054,164.95783085754786,4.0
136,15,0,16,17,[137.6825662628294],137.6825662628294,164.95783085754786,4.0
137,15,0,17,18,[141.99720450911195],141.99720450911195,164.95783085754786,4.0
138,15,0,18,19,[142.20137342601748],142.20137342601748,164.95783085754786,4.0
139,15,0,19,20,[109.58044587207594],109.58044587207594,164.95783085754786,4.0
140,15,0,20,21,[83.16394518020324],83.16394518020324,164.95783085754786,4.0
141,15,0,21,22,[135.00685581032218],135.00685581032218,164.95783085754786,4.0
142,15,0,22,23,[125.55785596126495],125.55785596126495,164.95783085754786,4.0
143,15,0,23,24,[127.64440554317409],127.64440554317409,164.95783085754786,4.0
144,15,0,24,25,[115.70130494335822],115.70130494335822,164.95783085754786,4.0
145,15,0,25,26,[120.2816580285045],120.2816580285045,164.95783085754786,4.0
146,15,0,26,27,[124.28508028761419],124.28508028761419,164.95783085754786,4.0
147,15,0,27,28,[143.1990010858288],143.1990010858288,164.95783085754786,4.0
148,15,0,28,29,[121.92929330241844],121.92929330241844,164.95783085754786,4.0
149,15,0,29,30,[139.78164266941704],139.78164266941704,164.95783085754786,4.0
150,15,0,0,1,[123.14024426243438],123.14024426243438,123.14024426243438,5.0
151,15,0,1,2,[141.23533652070077],141.23533652070077,141.23533652070077,5.0
152,15,0,2,3,[113.43623595623639],113.43623595623639,141.23533652070077,5.0
153,15,0,3,4,[106.22927448999997],106.22927448999997,141.23533652070077,5.0
154,15,0,4,5,[143.1990010858288],143.1990010858288,143.1990010858288,5.0
155,15,0,5,6,[122.0447716941213],122.0447716941213,143.1990010858288,5.0
156,15,0,6,7,[117.25187832749276],117.25187832749276,143.1990010858288,5.0
157,15,0,7,8,[158.1333799161532],158.1333799161532,158.1333799161532,5.0
158,15,0,8,9,[157.3709982220219],157.3709982220219,158.1333799161532,5.0
159,15,0,9,10,[119.10061804970184],119.10061804970184,158.1333799161532,5.0
160,15,0,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,5.0
161,15,0,11,12,[151.04621599946466],151.04621599946466,158.1333799161532,5.0
162,15,0,12,13,[139.34604170468722],139.34604170468722,158.1333799161532,5.0
163,15,0,13,14,[137.6825662628294],137.6825662628294,158.1333799161532,5.0
164,15,0,14,15,[164.95783085754786],164.95783085754786,164.95783085754786,5.0
165,15,0,15,16,[125.78672619143359],125.78672619143359,164.95783085754786,5.0
166,15,0,16,17,[133.96956615054],133.96956615054,164.95783085754786,5.0
167,15,0,17,18,[141.99720450911195],141.99720450911195,164.95783085754786,5.0
168,15,0,18,19,[121.92929330241844],121.92929330241844,164.95783085754786,5.0
169,15,0,19,20,[109.58044587207594],109.58044587207594,164.95783085754786,5.0
170,15,0,20,21,[83.16394518020324],83.16394518020324,164.95783085754786,5.0
171,15,0,21,22,[142.20137342601748],142.20137342601748,164.95783085754786,5.0
172,15,0,22,23,[135.00685581032218],135.00685581032218,164.95783085754786,5.0
173,15,0,23,24,[147.49402922192442],147.49402922192442,164.95783085754786,5.0
174,15,0,24,25,[125.55785596126495],125.55785596126495,164.95783085754786,5.0
175,15,0,25,26,[134.92790723134476],134.92790723134476,164.95783085754786,5.0
176,15,0,26,27,[115.70130494335822],115.70130494335822,164.95783085754786,5.0
177,15,0,27,28,[122.9576937349564],122.9576937349564,164.95783085754786,5.0
178,15,0,28,29,[120.2816580285045],120.2816580285045,164.95783085754786,5.0
179,15,0,29,30,[143.56320631279337],143.56320631279337,164.95783085754786,5.0
180,15,0,0,1,[141.23533652070077],141.23533652070077,141.23533652070077,6.0
181,15,0,1,2,[106.22927448999997],106.22927448999997,141.23533652070077,6.0
182,15,0,2,3,[125.78672619143359],125.78672619143359,141.23533652070077,6.0
183,15,0,3,4,[143.1990010858288],143.1990010858288,143.1990010858288,6.0
184,15,0,4,5,[113.43623595623639],113.43623595623639,143.1990010858288,6.0
185,15,0,5,6,[122.0447716941213],122.0447716941213,143.1990010858288,6.0
186,15,0,6,7,[117.25187832749276],117.25187832749276,143.1990010858288,6.0
187,15,0,7,8,[157.3709982220219],157.3709982220219,157.3709982220219,6.0
188,15,0,8,9,[119.10061804970184],119.10061804970184,157.3709982220219,6.0
189,15,0,9,10,[158.1333799161532],158.1333799161532,158.1333799161532,6.0
190,15,0,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,6.0
191,15,0,11,12,[151.04621599946466],151.04621599946466,158.1333799161532,6.0
192,15,0,12,13,[137.6825662628294],137.6825662628294,158.1333799161532,6.0
193,15,0,13,14,[135.00685581032218],135.00685581032218,158.1333799161532,6.0
194,15,0,14,15,[142.20137342601748],142.20137342601748,158.1333799161532,6.0
195,15,0,15,16,[139.34604170468722],139.34604170468722,158.1333799161532,6.0
196,15,0,16,17,[152.22068911320298],152.22068911320298,158.1333799161532,6.0
197,15,0,17,18,[133.96956615054],133.96956615054,158.1333799161532,6.0
198,15,0,18,19,[162.45242842752012],162.45242842752012,162.45242842752012,6.0
199,15,0,19,20,[141.99720450911195],141.99720450911195,162.45242842752012,6.0
200,15,0,20,21,[121.92929330241844],121.92929330241844,162.45242842752012,6.0
201,15,0,21,22,[153.76270622403183],153.76270622403183,162.45242842752012,6.0
202,15,0,22,23,[148.9973261341777],148.9973261341777,162.45242842752012,6.0
203,15,0,23,24,[172.9382536276803],172.9382536276803,172.9382536276803,6.0
204,15,0,24,25,[166.22193370353094],166.22193370353094,172.9382536276803,6.0
205,15,0,25,26,[163.68216005041552],163.68216005041552,172.9382536276803,6.0
206,15,0,26,27,[146.76694916719543],146.76694916719543,172.9382536276803,6.0
207,15,0,27,28,[156.29592045921626],156.29592045921626,172.9382536276803,6.0
208,15,0,28,29,[172.10145777143768],172.10145777143768,172.9382536276803,6.0
209,15,0,29,30,[164.95783085754786],164.95783085754786,172.9382536276803,6.0
210,15,0,0,1,[142.20137342601748],142.20137342601748,142.20137342601748,7.0
211,15,0,1,2,[141.23533652070077],141.23533652070077,142.20137342601748,7.0
212,15,0,2,3,[106.22927448999997],106.22927448999997,142.20137342601748,7.0
213,15,0,3,4,[83.16394518020324],83.16394518020324,142.20137342601748,7.0
214,15,0,4,5,[113.43623595623639],113.43623595623639,142.20137342601748,7.0
215,15,0,5,6,[119.10061804970184],119.10061804970184,142.20137342601748,7.0
