,Number of data used,Random_Seed,Iteration,Num_Experiments,Target_Measurements,Target_IterBest,Target_CumBest,Initial_Data
75,0,1339,15,16,[84.55172413793103],84.55172413793103,98.0689655172414,
76,0,1339,16,17,[18.10131255612245],18.10131255612245,98.0689655172414,
77,0,1339,17,18,[42.02040816326531],42.02040816326531,98.0689655172414,
78,0,1339,18,19,[1.5204081632653061],1.5204081632653061,98.0689655172414,
79,0,1339,19,20,[48.42857142857143],48.42857142857143,98.0689655172414,
80,0,1339,20,21,[82.55102040816327],82.55102040816327,98.0689655172414,
81,0,1339,21,22,[87.3469387755102],87.3469387755102,98.0689655172414,
82,0,1339,22,23,[5.981632653061224],5.981632653061224,98.0689655172414,
83,0,1339,23,24,[8.908163265306124],8.908163265306124,98.0689655172414,
84,0,1339,24,25,[98.3061224489796],98.3061224489796,98.3061224489796,
85,0,1339,25,26,[83.39028153061226],83.39028153061226,98.3061224489796,
86,0,1339,26,27,[4.285714285714286],4.285714285714286,98.3061224489796,
87,0,1339,27,28,[74.48979591836735],74.48979591836735,98.3061224489796,
88,0,1339,28,29,[16.18877551020408],16.18877551020408,98.3061224489796,
89,0,1339,29,30,[92.63128514285714],92.63128514285714,98.3061224489796,
90,0,1340,0,1,[13.866874280612246],13.866874280612246,13.866874280612246,
91,0,1340,1,2,[0.5514285714285714],0.5514285714285714,13.866874280612246,
92,0,1340,2,3,[48.42857142857143],48.42857142857143,48.42857142857143,
93,0,1340,3,4,[3.127551020408163],3.127551020408163,48.42857142857143,
94,0,1340,4,5,[55.42857142857143],55.42857142857143,55.42857142857143,
95,0,1340,5,6,[87.3469387755102],87.3469387755102,87.3469387755102,
96,0,1340,6,7,[27.02040816326531],27.02040816326531,87.3469387755102,
97,0,1340,7,8,[98.0689655172414],98.0689655172414,98.0689655172414,
98,0,1340,8,9,[76.13793103448276],76.13793103448276,98.0689655172414,
99,0,1340,9,10,[16.908163265306122],16.908163265306122,98.0689655172414,
100,0,1340,10,11,[82.26530612244899],82.26530612244899,98.0689655172414,
101,0,1340,11,12,[90.0689655172414],90.0689655172414,98.0689655172414,
102,0,1340,12,13,[5.73469387755102],5.73469387755102,98.0689655172414,
103,0,1340,13,14,[70.89816346938775],70.89816346938775,98.0689655172414,
104,0,1340,14,15,[84.55172413793103],84.55172413793103,98.0689655172414,
105,0,1340,15,16,[42.02040816326531],42.02040816326531,98.0689655172414,
106,0,1340,16,17,[3.775510204081632],3.775510204081632,98.0689655172414,
107,0,1340,17,18,[1.5204081632653061],1.5204081632653061,98.0689655172414,
108,0,1340,18,19,[12.653061224489797],12.653061224489797,98.0689655172414,
109,0,1340,19,20,[82.55102040816327],82.55102040816327,98.0689655172414,
110,0,1340,20,21,[5.981632653061224],5.981632653061224,98.0689655172414,
111,0,1340,21,22,[72.83892597959183],72.83892597959183,98.0689655172414,
112,0,1340,22,23,[92.63128514285714],92.63128514285714,98.0689655172414,
113,0,1340,23,24,[7.312925170068027],7.312925170068027,98.0689655172414,
114,0,1340,24,25,[98.3061224489796],98.3061224489796,98.3061224489796,
115,0,1340,25,26,[12.600539841836735],12.600539841836735,98.3061224489796,
116,0,1340,26,27,[4.285714285714286],4.285714285714286,98.3061224489796,
117,0,1340,27,28,[65.74748173469388],65.74748173469388,98.3061224489796,
118,0,1340,28,29,[74.48979591836735],74.48979591836735,98.3061224489796,
119,0,1340,29,30,[8.908163265306124],8.908163265306124,98.3061224489796,
120,0,1341,0,1,[87.95537822448979],87.95537822448979,87.95537822448979,
121,0,1341,1,2,[0.5514285714285714],0.5514285714285714,87.95537822448979,
122,0,1341,2,3,[55.42857142857143],55.42857142857143,87.95537822448979,
123,0,1341,3,4,[74.04081632653062],74.04081632653062,87.95537822448979,
124,0,1341,4,5,[10.341296928327644],10.341296928327644,87.95537822448979,
125,0,1341,5,6,[30.42857142857143],30.42857142857143,87.95537822448979,
126,0,1341,6,7,[76.13793103448276],76.13793103448276,87.95537822448979,
127,0,1341,7,8,[98.0689655172414],98.0689655172414,98.0689655172414,
128,0,1341,8,9,[5.051020408163265],5.051020408163265,98.0689655172414,
129,0,1341,9,10,[16.908163265306122],16.908163265306122,98.0689655172414,
130,0,1341,10,11,[72.83892597959183],72.83892597959183,98.0689655172414,
131,0,1341,11,12,[70.89816346938775],70.89816346938775,98.0689655172414,
132,0,1341,12,13,[3.775510204081632],3.775510204081632,98.0689655172414,
133,0,1341,13,14,[84.55172413793103],84.55172413793103,98.0689655172414,
134,0,1341,14,15,[5.816326530612245],5.816326530612245,98.0689655172414,
135,0,1341,15,16,[1.5204081632653061],1.5204081632653061,98.0689655172414,
136,0,1341,16,17,[90.0689655172414],90.0689655172414,98.0689655172414,
137,0,1341,17,18,[11.326530612244898],11.326530612244898,98.0689655172414,
138,0,1341,18,19,[42.02040816326531],42.02040816326531,98.0689655172414,
139,0,1341,19,20,[8.908163265306124],8.908163265306124,98.0689655172414,
140,0,1341,20,21,[82.55102040816327],82.55102040816327,98.0689655172414,
141,0,1341,21,22,[7.312925170068027],7.312925170068027,98.0689655172414,
142,0,1341,22,23,[87.3469387755102],87.3469387755102,98.0689655172414,
143,0,1341,23,24,[12.600539841836735],12.600539841836735,98.0689655172414,
144,0,1341,24,25,[98.3061224489796],98.3061224489796,98.3061224489796,
145,0,1341,25,26,[5.981632653061224],5.981632653061224,98.3061224489796,
146,0,1341,26,27,[92.63128514285714],92.63128514285714,98.3061224489796,
147,0,1341,27,28,[65.74748173469388],65.74748173469388,98.3061224489796,
148,0,1341,28,29,[48.42857142857143],48.42857142857143,98.3061224489796,
149,0,1341,29,30,[82.44897959183673],82.44897959183673,98.3061224489796,
150,0,1342,0,1,[27.02040816326531],27.02040816326531,27.02040816326531,
151,0,1342,1,2,[5.816326530612245],5.816326530612245,27.02040816326531,
152,0,1342,2,3,[48.42857142857143],48.42857142857143,48.42857142857143,
153,0,1342,3,4,[5.051020408163265],5.051020408163265,48.42857142857143,
154,0,1342,4,5,[89.96551724137932],89.96551724137932,89.96551724137932,
155,0,1342,5,6,[55.42857142857143],55.42857142857143,89.96551724137932,
156,0,1342,6,7,[76.13793103448276],76.13793103448276,89.96551724137932,
157,0,1342,7,8,[16.510204081632654],16.510204081632654,89.96551724137932,
158,0,1342,8,9,[82.26530612244899],82.26530612244899,89.96551724137932,
159,0,1342,9,10,[0.5514285714285714],0.5514285714285714,89.96551724137932,
160,0,1342,10,11,[98.0689655172414],98.0689655172414,98.0689655172414,
161,0,1342,11,12,[8.908163265306124],8.908163265306124,98.0689655172414,
162,0,1342,12,13,[3.775510204081632],3.775510204081632,98.0689655172414,
163,0,1342,13,14,[72.83892597959183],72.83892597959183,98.0689655172414,
164,0,1342,14,15,[1.5204081632653061],1.5204081632653061,98.0689655172414,
165,0,1342,15,16,[84.55172413793103],84.55172413793103,98.0689655172414,
166,0,1342,16,17,[42.02040816326531],42.02040816326531,98.0689655172414,
167,0,1342,17,18,[11.326530612244898],11.326530612244898,98.0689655172414,
168,0,1342,18,19,[82.55102040816327],82.55102040816327,98.0689655172414,
169,0,1342,19,20,[87.3469387755102],87.3469387755102,98.0689655172414,
170,0,1342,20,21,[10.341296928327644],10.341296928327644,98.0689655172414,
171,0,1342,21,22,[12.600539841836735],12.600539841836735,98.0689655172414,
172,0,1342,22,23,[70.89816346938775],70.89816346938775,98.0689655172414,
173,0,1342,23,24,[7.312925170068027],7.312925170068027,98.0689655172414,
174,0,1342,24,25,[92.63128514285714],92.63128514285714,98.0689655172414,
175,0,1342,25,26,[98.3061224489796],98.3061224489796,98.3061224489796,
176,0,1342,26,27,[65.74748173469388],65.74748173469388,98.3061224489796,
177,0,1342,27,28,[5.981632653061224],5.981632653061224,98.3061224489796,
178,0,1342,28,29,[17.653061224489797],17.653061224489797,98.3061224489796,
179,0,1342,29,30,[77.55102040816327],77.55102040816327,98.3061224489796,
180,0,1343,0,1,[5.064105548979592],5.064105548979592,5.064105548979592,
181,0,1343,1,2,[24.816326530612244],24.816326530612244,24.816326530612244,
182,0,1343,2,3,[11.326530612244898],11.326530612244898,24.816326530612244,
183,0,1343,3,4,[1.5204081632653061],1.5204081632653061,24.816326530612244,
184,0,1343,4,5,[48.755102040816325],48.755102040816325,48.755102040816325,
185,0,1343,5,6,[16.510204081632654],16.510204081632654,48.755102040816325,
186,0,1343,6,7,[82.26530612244899],82.26530612244899,82.26530612244899,
187,0,1343,7,8,[62.632653061224495],62.632653061224495,82.26530612244899,
188,0,1343,8,9,[98.0689655172414],98.0689655172414,98.0689655172414,
189,0,1343,9,10,[76.13793103448276],76.13793103448276,98.0689655172414,
190,0,1343,10,11,[0.5514285714285714],0.5514285714285714,98.0689655172414,
191,0,1343,11,12,[90.0689655172414],90.0689655172414,98.0689655172414,
192,0,1343,12,13,[8.908163265306124],8.908163265306124,98.0689655172414,
193,0,1343,13,14,[72.83892597959183],72.83892597959183,98.0689655172414,
194,0,1343,14,15,[3.775510204081632],3.775510204081632,98.0689655172414,
195,0,1343,15,16,[5.051020408163265],5.051020408163265,98.0689655172414,
196,0,1343,16,17,[82.55102040816327],82.55102040816327,98.0689655172414,
197,0,1343,17,18,[18.10131255612245],18.10131255612245,98.0689655172414,
198,0,1343,18,19,[84.55172413793103],84.55172413793103,98.0689655172414,
199,0,1343,19,20,[48.42857142857143],48.42857142857143,98.0689655172414,
200,0,1343,20,21,[87.3469387755102],87.3469387755102,98.0689655172414,
201,0,1343,21,22,[70.89816346938775],70.89816346938775,98.0689655172414,
202,0,1343,22,23,[98.3061224489796],98.3061224489796,98.3061224489796,
203,0,1343,23,24,[7.312925170068027],7.312925170068027,98.3061224489796,
204,0,1343,24,25,[6.040816326530612],6.040816326530612,98.3061224489796,
205,0,1343,25,26,[10.341296928327644],10.341296928327644,98.3061224489796,
206,0,1343,26,27,[92.63128514285714],92.63128514285714,98.3061224489796,
207,0,1343,27,28,[65.74748173469388],65.74748173469388,98.3061224489796,
208,0,1343,28,29,[4.285714285714286],4.285714285714286,98.3061224489796,
209,0,1343,29,30,[74.48979591836735],74.48979591836735,98.3061224489796,
210,0,1344,0,1,[87.95537822448979],87.95537822448979,87.95537822448979,
211,0,1344,1,2,[0.5514285714285714],0.5514285714285714,87.95537822448979,
212,0,1344,2,3,[62.632653061224495],62.632653061224495,87.95537822448979,
213,0,1344,3,4,[76.13793103448276],76.13793103448276,87.95537822448979,
214,0,1344,4,5,[48.42857142857143],48.42857142857143,87.95537822448979,
215,0,1344,5,6,[10.503355704697986],10.503355704697986,87.95537822448979,
216,0,1344,6,7,[16.908163265306122],16.908163265306122,87.95537822448979,
217,0,1344,7,8,[48.755102040816325],48.755102040816325,87.95537822448979,
218,0,1344,8,9,[98.0689655172414],98.0689655172414,98.0689655172414,
219,0,1344,9,10,[72.83892597959183],72.83892597959183,98.0689655172414,
220,0,1344,10,11,[5.051020408163265],5.051020408163265,98.0689655172414,
221,0,1344,11,12,[3.775510204081632],3.775510204081632,98.0689655172414,
222,0,1344,12,13,[1.5204081632653061],1.5204081632653061,98.0689655172414,
223,0,1344,13,14,[90.0689655172414],90.0689655172414,98.0689655172414,
224,0,1344,14,15,[70.89816346938775],70.89816346938775,98.0689655172414,
225,0,1344,15,16,[5.981632653061224],5.981632653061224,98.0689655172414,
226,0,1344,16,17,[11.326530612244898],11.326530612244898,98.0689655172414,
227,0,1344,17,18,[24.816326530612244],24.816326530612244,98.0689655172414,
228,0,1344,18,19,[82.55102040816327],82.55102040816327,98.0689655172414,
229,0,1344,19,20,[87.3469387755102],87.3469387755102,98.0689655172414,
230,0,1344,20,21,[7.312925170068027],7.312925170068027,98.0689655172414,
231,0,1344,21,22,[84.55172413793103],84.55172413793103,98.0689655172414,
232,0,1344,22,23,[92.63128514285714],92.63128514285714,98.0689655172414,
233,0,1344,23,24,[29.164207551020407],29.164207551020407,98.0689655172414,
234,0,1344,24,25,[5.816326530612245],5.816326530612245,98.0689655172414,
235,0,1344,25,26,[8.908163265306124],8.908163265306124,98.0689655172414,
236,0,1344,26,27,[4.285714285714286],4.285714285714286,98.0689655172414,
237,0,1344,27,28,[16.18877551020408],16.18877551020408,98.0689655172414,
238,0,1344,28,29,[98.3061224489796],98.3061224489796,98.3061224489796,
239,0,1344,29,30,[82.26530612244899],82.26530612244899,98.3061224489796,
240,0,1345,0,1,[26.4586916122449],26.4586916122449,26.4586916122449,
241,0,1345,1,2,[0.5514285714285714],0.5514285714285714,26.4586916122449,
242,0,1345,2,3,[55.42857142857143],55.42857142857143,55.42857142857143,
243,0,1345,3,4,[16.510204081632654],16.510204081632654,55.42857142857143,
244,0,1345,4,5,[11.326530612244898],11.326530612244898,55.42857142857143,
245,0,1345,5,6,[30.42857142857143],30.42857142857143,55.42857142857143,
246,0,1345,6,7,[84.55172413793103],84.55172413793103,84.55172413793103,
247,0,1345,7,8,[98.0689655172414],98.0689655172414,98.0689655172414,
248,0,1345,8,9,[6.285714285714286],6.285714285714286,98.0689655172414,
249,0,1345,9,10,[76.13793103448276],76.13793103448276,98.0689655172414,
250,0,1345,10,11,[82.26530612244899],82.26530612244899,98.0689655172414,
251,0,1345,11,12,[8.908163265306124],8.908163265306124,98.0689655172414,
252,0,1345,12,13,[1.5204081632653061],1.5204081632653061,98.0689655172414,
253,0,1345,13,14,[72.83892597959183],72.83892597959183,98.0689655172414,
254,0,1345,14,15,[42.02040816326531],42.02040816326531,98.0689655172414,
255,0,1345,15,16,[82.55102040816327],82.55102040816327,98.0689655172414,
256,0,1345,16,17,[3.775510204081632],3.775510204081632,98.0689655172414,
257,0,1345,17,18,[5.051020408163265],5.051020408163265,98.0689655172414,
258,0,1345,18,19,[10.341296928327644],10.341296928327644,98.0689655172414,
259,0,1345,19,20,[70.89816346938775],70.89816346938775,98.0689655172414,
260,0,1345,20,21,[7.312925170068027],7.312925170068027,98.0689655172414,
261,0,1345,21,22,[48.42857142857143],48.42857142857143,98.0689655172414,
262,0,1345,22,23,[87.3469387755102],87.3469387755102,98.0689655172414,
263,0,1345,23,24,[17.653061224489797],17.653061224489797,98.0689655172414,
264,0,1345,24,25,[5.981632653061224],5.981632653061224,98.0689655172414,
265,0,1345,25,26,[4.285714285714286],4.285714285714286,98.0689655172414,
266,0,1345,26,27,[92.63128514285714],92.63128514285714,98.0689655172414,
267,0,1345,27,28,[83.39028153061226],83.39028153061226,98.0689655172414,
268,0,1345,28,29,[98.3061224489796],98.3061224489796,98.3061224489796,
269,0,1345,29,30,[82.44897959183673],82.44897959183673,98.3061224489796,
270,0,1346,0,1,[85.51020408163265],85.51020408163265,85.51020408163265,
271,0,1346,1,2,[0.5514285714285714],0.5514285714285714,85.51020408163265,
272,0,1346,2,3,[71.42857142857143],71.42857142857143,85.51020408163265,
273,0,1346,3,4,[55.42857142857143],55.42857142857143,85.51020408163265,
274,0,1346,4,5,[9.950985234693878],9.950985234693878,85.51020408163265,
275,0,1346,5,6,[76.13793103448276],76.13793103448276,85.51020408163265,
276,0,1346,6,7,[16.908163265306122],16.908163265306122,85.51020408163265,
277,0,1346,7,8,[98.0689655172414],98.0689655172414,98.0689655172414,
278,0,1346,8,9,[30.42857142857143],30.42857142857143,98.0689655172414,
279,0,1346,9,10,[5.051020408163265],5.051020408163265,98.0689655172414,
280,0,1346,10,11,[70.89816346938775],70.89816346938775,98.0689655172414,
281,0,1346,11,12,[3.775510204081632],3.775510204081632,98.0689655172414,
282,0,1346,12,13,[1.5204081632653061],1.5204081632653061,98.0689655172414,
283,0,1346,13,14,[57.416732918367344],57.416732918367344,98.0689655172414,
284,0,1346,14,15,[90.0689655172414],90.0689655172414,98.0689655172414,
285,0,1346,15,16,[11.326530612244898],11.326530612244898,98.0689655172414,
286,0,1346,16,17,[84.55172413793103],84.55172413793103,98.0689655172414,
287,0,1346,17,18,[5.981632653061224],5.981632653061224,98.0689655172414,
288,0,1346,18,19,[82.55102040816327],82.55102040816327,98.0689655172414,
289,0,1346,19,20,[92.63128514285714],92.63128514285714,98.0689655172414,
290,0,1346,20,21,[87.3469387755102],87.3469387755102,98.0689655172414,
291,0,1346,21,22,[42.02040816326531],42.02040816326531,98.0689655172414,
292,0,1346,22,23,[7.312925170068027],7.312925170068027,98.0689655172414,
293,0,1346,23,24,[8.908163265306124],8.908163265306124,98.0689655172414,
294,0,1346,24,25,[98.3061224489796],98.3061224489796,98.3061224489796,
295,0,1346,25,26,[6.040816326530612],6.040816326530612,98.3061224489796,
296,0,1346,26,27,[65.74748173469388],65.74748173469388,98.3061224489796,
297,0,1346,27,28,[94.74214759183674],94.74214759183674,98.3061224489796,
298,0,1346,28,29,[16.18877551020408],16.18877551020408,98.3061224489796,
299,0,1346,29,30,[48.42857142857143],48.42857142857143,98.3061224489796,
0,5,1337,0,1,[10.576402047619048],10.576402047619048,10.576402047619048,0.0
1,5,1337,1,2,[0.5514285714285714],0.5514285714285714,10.576402047619048,0.0
2,5,1337,2,3,[24.816326530612244],24.816326530612244,24.816326530612244,0.0
3,5,1337,3,4,[55.42857142857143],55.42857142857143,55.42857142857143,0.0
4,5,1337,4,5,[11.326530612244898],11.326530612244898,55.42857142857143,0.0
5,5,1337,5,6,[16.908163265306122],16.908163265306122,55.42857142857143,0.0
6,5,1337,6,7,[3.775510204081632],3.775510204081632,55.42857142857143,0.0
7,5,1337,7,8,[98.0689655172414],98.0689655172414,98.0689655172414,0.0
8,5,1337,8,9,[5.981632653061224],5.981632653061224,98.0689655172414,0.0
9,5,1337,9,10,[5.051020408163265],5.051020408163265,98.0689655172414,0.0
10,5,1337,10,11,[76.13793103448276],76.13793103448276,98.0689655172414,0.0
11,5,1337,11,12,[74.04081632653062],74.04081632653062,98.0689655172414,0.0
12,5,1337,12,13,[1.5204081632653061],1.5204081632653061,98.0689655172414,0.0
13,5,1337,13,14,[8.908163265306124],8.908163265306124,98.0689655172414,0.0
14,5,1337,14,15,[48.755102040816325],48.755102040816325,98.0689655172414,0.0
15,5,1337,15,16,[82.26530612244899],82.26530612244899,98.0689655172414,0.0
16,5,1337,16,17,[72.83892597959183],72.83892597959183,98.0689655172414,0.0
17,5,1337,17,18,[7.312925170068027],7.312925170068027,98.0689655172414,0.0
18,5,1337,18,19,[5.816326530612245],5.816326530612245,98.0689655172414,0.0
19,5,1337,19,20,[82.55102040816327],82.55102040816327,98.0689655172414,0.0
20,5,1337,20,21,[4.285714285714286],4.285714285714286,98.0689655172414,0.0
21,5,1337,21,22,[84.55172413793103],84.55172413793103,98.0689655172414,0.0
22,5,1337,22,23,[34.69387755102041],34.69387755102041,98.0689655172414,0.0
23,5,1337,23,24,[10.341296928327644],10.341296928327644,98.0689655172414,0.0
24,5,1337,24,25,[90.0689655172414],90.0689655172414,98.0689655172414,0.0
25,5,1337,25,26,[4.945123199999999],4.945123199999999,98.0689655172414,0.0
26,5,1337,26,27,[70.89816346938775],70.89816346938775,98.0689655172414,0.0
27,5,1337,27,28,[4.2705510061224485],4.2705510061224485,98.0689655172414,0.0
28,5,1337,28,29,[12.600539841836735],12.600539841836735,98.0689655172414,0.0
29,5,1337,29,30,[5.593839268707483],5.593839268707483,98.0689655172414,0.0
30,5,1337,0,1,[16.510204081632654],16.510204081632654,16.510204081632654,1.0
31,5,1337,1,2,[0.5514285714285714],0.5514285714285714,16.510204081632654,1.0
32,5,1337,2,3,[6.040816326530612],6.040816326530612,16.510204081632654,1.0
33,5,1337,3,4,[55.42857142857143],55.42857142857143,55.42857142857143,1.0
34,5,1337,4,5,[11.326530612244898],11.326530612244898,55.42857142857143,1.0
35,5,1337,5,6,[24.816326530612244],24.816326530612244,55.42857142857143,1.0
36,5,1337,6,7,[3.775510204081632],3.775510204081632,55.42857142857143,1.0
37,5,1337,7,8,[82.26530612244899],82.26530612244899,82.26530612244899,1.0
38,5,1337,8,9,[5.051020408163265],5.051020408163265,82.26530612244899,1.0
39,5,1337,9,10,[8.908163265306124],8.908163265306124,82.26530612244899,1.0
40,5,1337,10,11,[74.04081632653062],74.04081632653062,82.26530612244899,1.0
41,5,1337,11,12,[1.5204081632653061],1.5204081632653061,82.26530612244899,1.0
42,5,1337,12,13,[76.13793103448276],76.13793103448276,82.26530612244899,1.0
43,5,1337,13,14,[7.312925170068027],7.312925170068027,82.26530612244899,1.0
44,5,1337,14,15,[98.0689655172414],98.0689655172414,98.0689655172414,1.0
45,5,1337,15,16,[10.341296928327644],10.341296928327644,98.0689655172414,1.0
46,5,1337,16,17,[72.83892597959183],72.83892597959183,98.0689655172414,1.0
47,5,1337,17,18,[48.755102040816325],48.755102040816325,98.0689655172414,1.0
48,5,1337,18,19,[82.55102040816327],82.55102040816327,98.0689655172414,1.0
49,5,1337,19,20,[4.730210224489796],4.730210224489796,98.0689655172414,1.0
50,5,1337,20,21,[84.55172413793103],84.55172413793103,98.0689655172414,1.0
51,5,1337,21,22,[7.892478153061225],7.892478153061225,98.0689655172414,1.0
52,5,1337,22,23,[4.285714285714286],4.285714285714286,98.0689655172414,1.0
53,5,1337,23,24,[10.234899328859061],10.234899328859061,98.0689655172414,1.0
54,5,1337,24,25,[34.69387755102041],34.69387755102041,98.0689655172414,1.0
55,5,1337,25,26,[5.981632653061224],5.981632653061224,98.0689655172414,1.0
56,5,1337,26,27,[4.802678169387755],4.802678169387755,98.0689655172414,1.0
57,5,1337,27,28,[90.0689655172414],90.0689655172414,98.0689655172414,1.0
58,5,1337,28,29,[70.89816346938775],70.89816346938775,98.0689655172414,1.0
59,5,1337,29,30,[14.082741255102041],14.082741255102041,98.0689655172414,1.0
60,5,1337,0,1,[48.42857142857143],48.42857142857143,48.42857142857143,2.0
61,5,1337,1,2,[0.5514285714285714],0.5514285714285714,48.42857142857143,2.0
62,5,1337,2,3,[5.816326530612245],5.816326530612245,48.42857142857143,2.0
63,5,1337,3,4,[55.42857142857143],55.42857142857143,55.42857142857143,2.0
64,5,1337,4,5,[16.908163265306122],16.908163265306122,55.42857142857143,2.0
65,5,1337,5,6,[24.816326530612244],24.816326530612244,55.42857142857143,2.0
66,5,1337,6,7,[3.127551020408163],3.127551020408163,55.42857142857143,2.0
67,5,1337,7,8,[76.13793103448276],76.13793103448276,76.13793103448276,2.0
68,5,1337,8,9,[3.775510204081632],3.775510204081632,76.13793103448276,2.0
69,5,1337,9,10,[8.908163265306124],8.908163265306124,76.13793103448276,2.0
70,5,1337,10,11,[98.0689655172414],98.0689655172414,98.0689655172414,2.0
71,5,1337,11,12,[1.5204081632653061],1.5204081632653061,98.0689655172414,2.0
72,5,1337,12,13,[82.26530612244899],82.26530612244899,98.0689655172414,2.0
73,5,1337,13,14,[7.312925170068027],7.312925170068027,98.0689655172414,2.0
74,5,1337,14,15,[12.653061224489797],12.653061224489797,98.0689655172414,2.0
75,5,1337,15,16,[10.341296928327644],10.341296928327644,98.0689655172414,2.0
76,5,1337,16,17,[72.83892597959183],72.83892597959183,98.0689655172414,2.0
77,5,1337,17,18,[48.755102040816325],48.755102040816325,98.0689655172414,2.0
78,5,1337,18,19,[12.600539841836735],12.600539841836735,98.0689655172414,2.0
79,5,1337,19,20,[5.981632653061224],5.981632653061224,98.0689655172414,2.0
80,5,1337,20,21,[82.55102040816327],82.55102040816327,98.0689655172414,2.0
81,5,1337,21,22,[4.285714285714286],4.285714285714286,98.0689655172414,2.0
82,5,1337,22,23,[84.55172413793103],84.55172413793103,98.0689655172414,2.0
83,5,1337,23,24,[10.503355704697986],10.503355704697986,98.0689655172414,2.0
84,5,1337,24,25,[4.802678169387755],4.802678169387755,98.0689655172414,2.0
85,5,1337,25,26,[89.96551724137932],89.96551724137932,98.0689655172414,2.0
86,5,1337,26,27,[87.3469387755102],87.3469387755102,98.0689655172414,2.0
87,5,1337,27,28,[5.593839268707483],5.593839268707483,98.0689655172414,2.0
88,5,1337,28,29,[70.89816346938775],70.89816346938775,98.0689655172414,2.0
89,5,1337,29,30,[4.730210224489796],4.730210224489796,98.0689655172414,2.0
90,5,1337,0,1,[3.775510204081632],3.775510204081632,3.775510204081632,3.0
91,5,1337,1,2,[16.908163265306122],16.908163265306122,16.908163265306122,3.0
92,5,1337,2,3,[1.5204081632653061],1.5204081632653061,16.908163265306122,3.0
93,5,1337,3,4,[48.42857142857143],48.42857142857143,48.42857142857143,3.0
94,5,1337,4,5,[82.26530612244899],82.26530612244899,82.26530612244899,3.0
95,5,1337,5,6,[0.5514285714285714],0.5514285714285714,82.26530612244899,3.0
96,5,1337,6,7,[55.42857142857143],55.42857142857143,82.26530612244899,3.0
97,5,1337,7,8,[6.040816326530612],6.040816326530612,82.26530612244899,3.0
98,5,1337,8,9,[24.816326530612244],24.816326530612244,82.26530612244899,3.0
99,5,1337,9,10,[3.127551020408163],3.127551020408163,82.26530612244899,3.0
100,5,1337,10,11,[8.908163265306124],8.908163265306124,82.26530612244899,3.0
101,5,1337,11,12,[76.13793103448276],76.13793103448276,82.26530612244899,3.0
102,5,1337,12,13,[98.0689655172414],98.0689655172414,98.0689655172414,3.0
103,5,1337,13,14,[12.653061224489797],12.653061224489797,98.0689655172414,3.0
104,5,1337,14,15,[5.981632653061224],5.981632653061224,98.0689655172414,3.0
105,5,1337,15,16,[7.312925170068027],7.312925170068027,98.0689655172414,3.0
106,5,1337,16,17,[72.83892597959183],72.83892597959183,98.0689655172414,3.0
107,5,1337,17,18,[48.755102040816325],48.755102040816325,98.0689655172414,3.0
108,5,1337,18,19,[16.18877551020408],16.18877551020408,98.0689655172414,3.0
109,5,1337,19,20,[89.96551724137932],89.96551724137932,98.0689655172414,3.0
110,5,1337,20,21,[84.55172413793103],84.55172413793103,98.0689655172414,3.0
111,5,1337,21,22,[7.892478153061225],7.892478153061225,98.0689655172414,3.0
112,5,1337,22,23,[4.285714285714286],4.285714285714286,98.0689655172414,3.0
113,5,1337,23,24,[4.945123199999999],4.945123199999999,98.0689655172414,3.0
114,5,1337,24,25,[10.234899328859061],10.234899328859061,98.0689655172414,3.0
115,5,1337,25,26,[34.69387755102041],34.69387755102041,98.0689655172414,3.0
116,5,1337,26,27,[82.55102040816327],82.55102040816327,98.0689655172414,3.0
117,5,1337,27,28,[70.89816346938775],70.89816346938775,98.0689655172414,3.0
118,5,1337,28,29,[4.2705510061224485],4.2705510061224485,98.0689655172414,3.0
119,5,1337,29,30,[8.539128850340136],8.539128850340136,98.0689655172414,3.0
120,5,1337,0,1,[7.892478153061225],7.892478153061225,7.892478153061225,4.0
121,5,1337,1,2,[0.5514285714285714],0.5514285714285714,7.892478153061225,4.0
122,5,1337,2,3,[16.908163265306122],16.908163265306122,16.908163265306122,4.0
123,5,1337,3,4,[55.42857142857143],55.42857142857143,55.42857142857143,4.0
124,5,1337,4,5,[24.816326530612244],24.816326530612244,55.42857142857143,4.0
125,5,1337,5,6,[48.42857142857143],48.42857142857143,55.42857142857143,4.0
126,5,1337,6,7,[5.981632653061224],5.981632653061224,55.42857142857143,4.0
127,5,1337,7,8,[5.051020408163265],5.051020408163265,55.42857142857143,4.0
128,5,1337,8,9,[76.13793103448276],76.13793103448276,76.13793103448276,4.0
129,5,1337,9,10,[98.0689655172414],98.0689655172414,98.0689655172414,4.0
130,5,1337,10,11,[1.5204081632653061],1.5204081632653061,98.0689655172414,4.0
131,5,1337,11,12,[82.26530612244899],82.26530612244899,98.0689655172414,4.0
132,5,1337,12,13,[8.908163265306124],8.908163265306124,98.0689655172414,4.0
133,5,1337,13,14,[7.312925170068027],7.312925170068027,98.0689655172414,4.0
134,5,1337,14,15,[5.816326530612245],5.816326530612245,98.0689655172414,4.0
135,5,1337,15,16,[3.775510204081632],3.775510204081632,98.0689655172414,4.0
136,5,1337,16,17,[11.326530612244898],11.326530612244898,98.0689655172414,4.0
137,5,1337,17,18,[72.83892597959183],72.83892597959183,98.0689655172414,4.0
138,5,1337,18,19,[48.755102040816325],48.755102040816325,98.0689655172414,4.0
