,Number of data used,Random_Seed,Iteration,Num_Experiments,Target_Measurements,Target_IterBest,Target_CumBest,Initial_Data
138,5,1337,18,19,[133.96956615053998],133.96956615053998,172.10145777143768,4.0
139,5,1337,19,20,[152.22068911320298],152.22068911320298,172.10145777143768,4.0
140,5,1337,20,21,[139.78164266941704],139.78164266941704,172.10145777143768,4.0
141,5,1337,21,22,[143.56320631279337],143.56320631279337,172.10145777143768,4.0
142,5,1337,22,23,[143.75696615970708],143.75696615970708,172.10145777143768,4.0
143,5,1337,23,24,[143.50927187424523],143.50927187424523,172.10145777143768,4.0
144,5,1337,24,25,[148.38798148885505],148.38798148885505,172.10145777143768,4.0
145,5,1337,25,26,[150.79684372186182],150.79684372186182,172.10145777143768,4.0
146,5,1337,26,27,[157.2601275502924],157.2601275502924,172.10145777143768,4.0
147,5,1337,27,28,[146.1499068352464],146.1499068352464,172.10145777143768,4.0
148,5,1337,28,29,[153.81739983748278],153.81739983748278,172.10145777143768,4.0
149,5,1337,29,30,[164.95783085754786],164.95783085754786,172.10145777143768,4.0
150,5,1337,0,1,[141.23533652070077],141.23533652070077,141.23533652070077,5.0
151,5,1337,1,2,[106.22927448999997],106.22927448999997,141.23533652070077,5.0
152,5,1337,2,3,[143.1990010858288],143.1990010858288,143.1990010858288,5.0
153,5,1337,3,4,[125.78672619143359],125.78672619143359,143.1990010858288,5.0
154,5,1337,4,5,[113.4362359562364],113.4362359562364,143.1990010858288,5.0
155,5,1337,5,6,[117.25187832749276],117.25187832749276,143.1990010858288,5.0
156,5,1337,6,7,[122.0447716941213],122.0447716941213,143.1990010858288,5.0
157,5,1337,7,8,[157.3709982220219],157.3709982220219,157.3709982220219,5.0
158,5,1337,8,9,[158.1333799161532],158.1333799161532,158.1333799161532,5.0
159,5,1337,9,10,[119.10061804970184],119.10061804970184,158.1333799161532,5.0
160,5,1337,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,5.0
161,5,1337,11,12,[172.10145777143768],172.10145777143768,172.10145777143768,5.0
162,5,1337,12,13,[151.04621599946466],151.04621599946466,172.10145777143768,5.0
163,5,1337,13,14,[137.6825662628294],137.6825662628294,172.10145777143768,5.0
164,5,1337,14,15,[148.9973261341777],148.9973261341777,172.10145777143768,5.0
165,5,1337,15,16,[139.34604170468722],139.34604170468722,172.10145777143768,5.0
166,5,1337,16,17,[156.29592045921626],156.29592045921626,172.10145777143768,5.0
167,5,1337,17,18,[146.76694916719543],146.76694916719543,172.10145777143768,5.0
168,5,1337,18,19,[141.99720450911195],141.99720450911195,172.10145777143768,5.0
169,5,1337,19,20,[152.22068911320298],152.22068911320298,172.10145777143768,5.0
170,5,1337,20,21,[139.78164266941704],139.78164266941704,172.10145777143768,5.0
171,5,1337,21,22,[121.92929330241844],121.92929330241844,172.10145777143768,5.0
172,5,1337,22,23,[143.75696615970708],143.75696615970708,172.10145777143768,5.0
173,5,1337,23,24,[143.50927187424523],143.50927187424523,172.10145777143768,5.0
174,5,1337,24,25,[148.38798148885505],148.38798148885505,172.10145777143768,5.0
175,5,1337,25,26,[150.79684372186182],150.79684372186182,172.10145777143768,5.0
176,5,1337,26,27,[157.2601275502924],157.2601275502924,172.10145777143768,5.0
177,5,1337,27,28,[146.1499068352464],146.1499068352464,172.10145777143768,5.0
178,5,1337,28,29,[153.81739983748278],153.81739983748278,172.10145777143768,5.0
179,5,1337,29,30,[133.96956615053998],133.96956615053998,172.10145777143768,5.0
180,5,1337,0,1,[106.22927448999997],106.22927448999997,106.22927448999997,6.0
181,5,1337,1,2,[139.77718748970685],139.77718748970685,139.77718748970685,6.0
182,5,1337,2,3,[141.23533652070077],141.23533652070077,141.23533652070077,6.0
183,5,1337,3,4,[125.78672619143359],125.78672619143359,141.23533652070077,6.0
184,5,1337,4,5,[113.4362359562364],113.4362359562364,141.23533652070077,6.0
185,5,1337,5,6,[117.25187832749276],117.25187832749276,141.23533652070077,6.0
186,5,1337,6,7,[122.0447716941213],122.0447716941213,141.23533652070077,6.0
187,5,1337,7,8,[157.3709982220219],157.3709982220219,157.3709982220219,6.0
188,5,1337,8,9,[158.1333799161532],158.1333799161532,158.1333799161532,6.0
189,5,1337,9,10,[119.10061804970184],119.10061804970184,158.1333799161532,6.0
190,5,1337,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,6.0
191,5,1337,11,12,[172.10145777143768],172.10145777143768,172.10145777143768,6.0
192,5,1337,12,13,[151.04621599946466],151.04621599946466,172.10145777143768,6.0
193,5,1337,13,14,[139.34604170468722],139.34604170468722,172.10145777143768,6.0
194,5,1337,14,15,[148.9973261341777],148.9973261341777,172.10145777143768,6.0
195,5,1337,15,16,[141.99720450911195],141.99720450911195,172.10145777143768,6.0
196,5,1337,16,17,[156.29592045921626],156.29592045921626,172.10145777143768,6.0
197,5,1337,17,18,[146.76694916719543],146.76694916719543,172.10145777143768,6.0
198,5,1337,18,19,[143.56320631279337],143.56320631279337,172.10145777143768,6.0
199,5,1337,19,20,[152.22068911320298],152.22068911320298,172.10145777143768,6.0
200,5,1337,20,21,[139.78164266941704],139.78164266941704,172.10145777143768,6.0
201,5,1337,21,22,[143.75696615970708],143.75696615970708,172.10145777143768,6.0
202,5,1337,22,23,[143.50927187424523],143.50927187424523,172.10145777143768,6.0
203,5,1337,23,24,[148.38798148885505],148.38798148885505,172.10145777143768,6.0
204,5,1337,24,25,[150.79684372186182],150.79684372186182,172.10145777143768,6.0
205,5,1337,25,26,[157.2601275502924],157.2601275502924,172.10145777143768,6.0
206,5,1337,26,27,[146.1499068352464],146.1499068352464,172.10145777143768,6.0
207,5,1337,27,28,[153.81739983748278],153.81739983748278,172.10145777143768,6.0
208,5,1337,28,29,[164.95783085754786],164.95783085754786,172.10145777143768,6.0
209,5,1337,29,30,[158.10035989792027],158.10035989792027,172.10145777143768,6.0
210,5,1337,0,1,[106.22927448999997],106.22927448999997,106.22927448999997,7.0
211,5,1337,1,2,[141.23533652070077],141.23533652070077,141.23533652070077,7.0
212,5,1337,2,3,[125.78672619143359],125.78672619143359,141.23533652070077,7.0
213,5,1337,3,4,[147.49402922192442],147.49402922192442,147.49402922192442,7.0
214,5,1337,4,5,[113.4362359562364],113.4362359562364,147.49402922192442,7.0
215,5,1337,5,6,[117.25187832749276],117.25187832749276,147.49402922192442,7.0
216,5,1337,6,7,[122.0447716941213],122.0447716941213,147.49402922192442,7.0
217,5,1337,7,8,[158.1333799161532],158.1333799161532,158.1333799161532,7.0
218,5,1337,8,9,[119.10061804970184],119.10061804970184,158.1333799161532,7.0
219,5,1337,9,10,[157.3709982220219],157.3709982220219,158.1333799161532,7.0
220,5,1337,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,7.0
221,5,1337,11,12,[151.04621599946466],151.04621599946466,158.1333799161532,7.0
222,5,1337,12,13,[139.34604170468722],139.34604170468722,158.1333799161532,7.0
223,5,1337,13,14,[164.95783085754786],164.95783085754786,164.95783085754786,7.0
224,5,1337,14,15,[172.10145777143768],172.10145777143768,172.10145777143768,7.0
225,5,1337,15,16,[137.6825662628294],137.6825662628294,172.10145777143768,7.0
226,5,1337,16,17,[148.9973261341777],148.9973261341777,172.10145777143768,7.0
227,5,1337,17,18,[156.29592045921626],156.29592045921626,172.10145777143768,7.0
228,5,1337,18,19,[141.99720450911195],141.99720450911195,172.10145777143768,7.0
229,5,1337,19,20,[146.76694916719543],146.76694916719543,172.10145777143768,7.0
230,5,1337,20,21,[152.22068911320298],152.22068911320298,172.10145777143768,7.0
231,5,1337,21,22,[142.20137342601748],142.20137342601748,172.10145777143768,7.0
232,5,1337,22,23,[139.78164266941704],139.78164266941704,172.10145777143768,7.0
233,5,1337,23,24,[143.75696615970708],143.75696615970708,172.10145777143768,7.0
234,5,1337,24,25,[143.50927187424523],143.50927187424523,172.10145777143768,7.0
235,5,1337,25,26,[148.38798148885505],148.38798148885505,172.10145777143768,7.0
236,5,1337,26,27,[150.79684372186182],150.79684372186182,172.10145777143768,7.0
237,5,1337,27,28,[157.2601275502924],157.2601275502924,172.10145777143768,7.0
238,5,1337,28,29,[146.1499068352464],146.1499068352464,172.10145777143768,7.0
239,5,1337,29,30,[121.92929330241844],121.92929330241844,172.10145777143768,7.0
240,5,1337,0,1,[141.23533652070077],141.23533652070077,141.23533652070077,8.0
241,5,1337,1,2,[143.1990010858288],143.1990010858288,143.1990010858288,8.0
242,5,1337,2,3,[106.22927448999997],106.22927448999997,143.1990010858288,8.0
243,5,1337,3,4,[83.16394518020323],83.16394518020323,143.1990010858288,8.0
244,5,1337,4,5,[113.4362359562364],113.4362359562364,143.1990010858288,8.0
245,5,1337,5,6,[119.10061804970184],119.10061804970184,143.1990010858288,8.0
246,5,1337,6,7,[117.25187832749276],117.25187832749276,143.1990010858288,8.0
247,5,1337,7,8,[157.3709982220219],157.3709982220219,157.3709982220219,8.0
248,5,1337,8,9,[158.1333799161532],158.1333799161532,158.1333799161532,8.0
249,5,1337,9,10,[150.35400489203658],150.35400489203658,158.1333799161532,8.0
250,5,1337,10,11,[151.04621599946466],151.04621599946466,158.1333799161532,8.0
251,5,1337,11,12,[139.34604170468722],139.34604170468722,158.1333799161532,8.0
252,5,1337,12,13,[125.78672619143359],125.78672619143359,158.1333799161532,8.0
253,5,1337,13,14,[137.6825662628294],137.6825662628294,158.1333799161532,8.0
254,5,1337,14,15,[172.10145777143768],172.10145777143768,172.10145777143768,8.0
255,5,1337,15,16,[109.58044587207594],109.58044587207594,172.10145777143768,8.0
256,5,1337,16,17,[141.99720450911195],141.99720450911195,172.10145777143768,8.0
257,5,1337,17,18,[148.9973261341777],148.9973261341777,172.10145777143768,8.0
258,5,1337,18,19,[121.92929330241844],121.92929330241844,172.10145777143768,8.0
259,5,1337,19,20,[156.29592045921626],156.29592045921626,172.10145777143768,8.0
260,5,1337,20,21,[146.76694916719543],146.76694916719543,172.10145777143768,8.0
261,5,1337,21,22,[133.96956615053998],133.96956615053998,172.10145777143768,8.0
262,5,1337,22,23,[152.22068911320298],152.22068911320298,172.10145777143768,8.0
263,5,1337,23,24,[139.78164266941704],139.78164266941704,172.10145777143768,8.0
264,5,1337,24,25,[143.75696615970708],143.75696615970708,172.10145777143768,8.0
265,5,1337,25,26,[143.50927187424523],143.50927187424523,172.10145777143768,8.0
266,5,1337,26,27,[148.38798148885505],148.38798148885505,172.10145777143768,8.0
267,5,1337,27,28,[150.79684372186182],150.79684372186182,172.10145777143768,8.0
268,5,1337,28,29,[157.2601275502924],157.2601275502924,172.10145777143768,8.0
269,5,1337,29,30,[146.1499068352464],146.1499068352464,172.10145777143768,8.0
270,5,1337,0,1,[141.23533652070077],141.23533652070077,141.23533652070077,9.0
271,5,1337,1,2,[106.22927448999997],106.22927448999997,141.23533652070077,9.0
272,5,1337,2,3,[139.77718748970685],139.77718748970685,141.23533652070077,9.0
273,5,1337,3,4,[119.10061804970184],119.10061804970184,141.23533652070077,9.0
274,5,1337,4,5,[122.0447716941213],122.0447716941213,141.23533652070077,9.0
275,5,1337,5,6,[117.25187832749276],117.25187832749276,141.23533652070077,9.0
276,5,1337,6,7,[113.4362359562364],113.4362359562364,141.23533652070077,9.0
277,5,1337,7,8,[157.3709982220219],157.3709982220219,157.3709982220219,9.0
278,5,1337,8,9,[125.78672619143359],125.78672619143359,157.3709982220219,9.0
279,5,1337,9,10,[158.1333799161532],158.1333799161532,158.1333799161532,9.0
280,5,1337,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,9.0
281,5,1337,11,12,[151.04621599946466],151.04621599946466,158.1333799161532,9.0
282,5,1337,12,13,[139.34604170468722],139.34604170468722,158.1333799161532,9.0
283,5,1337,13,14,[142.20137342601748],142.20137342601748,158.1333799161532,9.0
284,5,1337,14,15,[172.10145777143768],172.10145777143768,172.10145777143768,9.0
285,5,1337,15,16,[141.99720450911195],141.99720450911195,172.10145777143768,9.0
286,5,1337,16,17,[148.9973261341777],148.9973261341777,172.10145777143768,9.0
287,5,1337,17,18,[156.29592045921626],156.29592045921626,172.10145777143768,9.0
288,5,1337,18,19,[121.92929330241844],121.92929330241844,172.10145777143768,9.0
289,5,1337,19,20,[146.76694916719543],146.76694916719543,172.10145777143768,9.0
290,5,1337,20,21,[152.22068911320298],152.22068911320298,172.10145777143768,9.0
291,5,1337,21,22,[133.96956615053998],133.96956615053998,172.10145777143768,9.0
292,5,1337,22,23,[139.78164266941704],139.78164266941704,172.10145777143768,9.0
293,5,1337,23,24,[143.75696615970708],143.75696615970708,172.10145777143768,9.0
294,5,1337,24,25,[143.50927187424523],143.50927187424523,172.10145777143768,9.0
295,5,1337,25,26,[148.38798148885505],148.38798148885505,172.10145777143768,9.0
296,5,1337,26,27,[150.79684372186182],150.79684372186182,172.10145777143768,9.0
297,5,1337,27,28,[157.2601275502924],157.2601275502924,172.10145777143768,9.0
298,5,1337,28,29,[146.1499068352464],146.1499068352464,172.10145777143768,9.0
299,5,1337,29,30,[153.81739983748278],153.81739983748278,172.10145777143768,9.0
0,15,1337,0,1,[141.23533652070077],141.23533652070077,141.23533652070077,0.0
1,15,1337,1,2,[83.16394518020323],83.16394518020323,141.23533652070077,0.0
2,15,1337,2,3,[143.1990010858288],143.1990010858288,143.1990010858288,0.0
3,15,1337,3,4,[106.22927448999997],106.22927448999997,143.1990010858288,0.0
4,15,1337,4,5,[119.10061804970184],119.10061804970184,143.1990010858288,0.0
5,15,1337,5,6,[117.25187832749276],117.25187832749276,143.1990010858288,0.0
6,15,1337,6,7,[113.4362359562364],113.4362359562364,143.1990010858288,0.0
7,15,1337,7,8,[157.3709982220219],157.3709982220219,157.3709982220219,0.0
8,15,1337,8,9,[150.35400489203658],150.35400489203658,157.3709982220219,0.0
9,15,1337,9,10,[158.1333799161532],158.1333799161532,158.1333799161532,0.0
10,15,1337,10,11,[151.04621599946466],151.04621599946466,158.1333799161532,0.0
11,15,1337,11,12,[172.10145777143768],172.10145777143768,172.10145777143768,0.0
12,15,1337,12,13,[125.78672619143359],125.78672619143359,172.10145777143768,0.0
13,15,1337,13,14,[137.6825662628294],137.6825662628294,172.10145777143768,0.0
14,15,1337,14,15,[148.9973261341777],148.9973261341777,172.10145777143768,0.0
15,15,1337,15,16,[109.58044587207594],109.58044587207594,172.10145777143768,0.0
16,15,1337,16,17,[156.29592045921626],156.29592045921626,172.10145777143768,0.0
17,15,1337,17,18,[146.76694916719543],146.76694916719543,172.10145777143768,0.0
18,15,1337,18,19,[141.99720450911195],141.99720450911195,172.10145777143768,0.0
19,15,1337,19,20,[152.22068911320298],152.22068911320298,172.10145777143768,0.0
20,15,1337,20,21,[139.78164266941704],139.78164266941704,172.10145777143768,0.0
21,15,1337,21,22,[139.34604170468722],139.34604170468722,172.10145777143768,0.0
22,15,1337,22,23,[143.75696615970708],143.75696615970708,172.10145777143768,0.0
23,15,1337,23,24,[143.50927187424523],143.50927187424523,172.10145777143768,0.0
24,15,1337,24,25,[148.38798148885505],148.38798148885505,172.10145777143768,0.0
25,15,1337,25,26,[150.79684372186182],150.79684372186182,172.10145777143768,0.0
26,15,1337,26,27,[157.2601275502924],157.2601275502924,172.10145777143768,0.0
27,15,1337,27,28,[146.1499068352464],146.1499068352464,172.10145777143768,0.0
28,15,1337,28,29,[153.81739983748278],153.81739983748278,172.10145777143768,0.0
29,15,1337,29,30,[121.92929330241844],121.92929330241844,172.10145777143768,0.0
30,15,1337,0,1,[141.23533652070077],141.23533652070077,141.23533652070077,1.0
31,15,1337,1,2,[117.25187832749276],117.25187832749276,141.23533652070077,1.0
32,15,1337,2,3,[139.77718748970685],139.77718748970685,141.23533652070077,1.0
33,15,1337,3,4,[113.4362359562364],113.4362359562364,141.23533652070077,1.0
34,15,1337,4,5,[125.78672619143359],125.78672619143359,141.23533652070077,1.0
35,15,1337,5,6,[106.22927448999997],106.22927448999997,141.23533652070077,1.0
36,15,1337,6,7,[122.0447716941213],122.0447716941213,141.23533652070077,1.0
37,15,1337,7,8,[157.3709982220219],157.3709982220219,157.3709982220219,1.0
38,15,1337,8,9,[119.10061804970184],119.10061804970184,157.3709982220219,1.0
39,15,1337,9,10,[158.1333799161532],158.1333799161532,158.1333799161532,1.0
40,15,1337,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,1.0
41,15,1337,11,12,[151.04621599946466],151.04621599946466,158.1333799161532,1.0
42,15,1337,12,13,[139.34604170468722],139.34604170468722,158.1333799161532,1.0
43,15,1337,13,14,[133.96956615053998],133.96956615053998,158.1333799161532,1.0
44,15,1337,14,15,[164.95783085754786],164.95783085754786,164.95783085754786,1.0
45,15,1337,15,16,[141.99720450911195],141.99720450911195,164.95783085754786,1.0
46,15,1337,16,17,[143.56320631279337],143.56320631279337,164.95783085754786,1.0
47,15,1337,17,18,[109.58044587207594],109.58044587207594,164.95783085754786,1.0
48,15,1337,18,19,[135.00685581032218],135.00685581032218,164.95783085754786,1.0
49,15,1337,19,20,[142.20137342601748],142.20137342601748,164.95783085754786,1.0
50,15,1337,20,21,[83.16394518020323],83.16394518020323,164.95783085754786,1.0
51,15,1337,21,22,[125.55785596126495],125.55785596126495,164.95783085754786,1.0
52,15,1337,22,23,[137.6825662628294],137.6825662628294,164.95783085754786,1.0
53,15,1337,23,24,[127.64440554317409],127.64440554317409,164.95783085754786,1.0
54,15,1337,24,25,[134.92790723134476],134.92790723134476,164.95783085754786,1.0
55,15,1337,25,26,[115.70130494335822],115.70130494335822,164.95783085754786,1.0
56,15,1337,26,27,[147.49402922192442],147.49402922192442,164.95783085754786,1.0
57,15,1337,27,28,[121.92929330241844],121.92929330241844,164.95783085754786,1.0
58,15,1337,28,29,[127.23817967487084],127.23817967487084,164.95783085754786,1.0
59,15,1337,29,30,[152.22068911320298],152.22068911320298,164.95783085754786,1.0
60,15,1337,0,1,[141.23533652070077],141.23533652070077,141.23533652070077,2.0
61,15,1337,1,2,[106.22927448999997],106.22927448999997,141.23533652070077,2.0
62,15,1337,2,3,[143.1990010858288],143.1990010858288,143.1990010858288,2.0
63,15,1337,3,4,[125.78672619143359],125.78672619143359,143.1990010858288,2.0
64,15,1337,4,5,[113.4362359562364],113.4362359562364,143.1990010858288,2.0
65,15,1337,5,6,[117.25187832749276],117.25187832749276,143.1990010858288,2.0
66,15,1337,6,7,[122.0447716941213],122.0447716941213,143.1990010858288,2.0
67,15,1337,7,8,[157.3709982220219],157.3709982220219,157.3709982220219,2.0
68,15,1337,8,9,[119.10061804970184],119.10061804970184,157.3709982220219,2.0
69,15,1337,9,10,[158.1333799161532],158.1333799161532,158.1333799161532,2.0
70,15,1337,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,2.0
71,15,1337,11,12,[172.10145777143768],172.10145777143768,172.10145777143768,2.0
72,15,1337,12,13,[148.9973261341777],148.9973261341777,172.10145777143768,2.0
73,15,1337,13,14,[151.04621599946466],151.04621599946466,172.10145777143768,2.0
74,15,1337,14,15,[156.29592045921626],156.29592045921626,172.10145777143768,2.0
75,15,1337,15,16,[146.76694916719543],146.76694916719543,172.10145777143768,2.0
76,15,1337,16,17,[152.22068911320298],152.22068911320298,172.10145777143768,2.0
77,15,1337,17,18,[139.78164266941704],139.78164266941704,172.10145777143768,2.0
78,15,1337,18,19,[143.75696615970708],143.75696615970708,172.10145777143768,2.0
79,15,1337,19,20,[143.50927187424523],143.50927187424523,172.10145777143768,2.0
80,15,1337,20,21,[148.38798148885505],148.38798148885505,172.10145777143768,2.0
81,15,1337,21,22,[150.79684372186182],150.79684372186182,172.10145777143768,2.0
82,15,1337,22,23,[157.2601275502924],157.2601275502924,172.10145777143768,2.0
83,15,1337,23,24,[146.1499068352464],146.1499068352464,172.10145777143768,2.0
84,15,1337,24,25,[153.81739983748278],153.81739983748278,172.10145777143768,2.0
85,15,1337,25,26,[139.34604170468722],139.34604170468722,172.10145777143768,2.0
86,15,1337,26,27,[164.95783085754786],164.95783085754786,172.10145777143768,2.0
87,15,1337,27,28,[158.10035989792027],158.10035989792027,172.10145777143768,2.0
88,15,1337,28,29,[155.4607999734539],155.4607999734539,172.10145777143768,2.0
89,15,1337,29,30,[144.96028373864337],144.96028373864337,172.10145777143768,2.0
90,15,1337,0,1,[113.4362359562364],113.4362359562364,113.4362359562364,3.0
91,15,1337,1,2,[125.78672619143359],125.78672619143359,125.78672619143359,3.0
92,15,1337,2,3,[106.22927448999997],106.22927448999997,125.78672619143359,3.0
93,15,1337,3,4,[143.1990010858288],143.1990010858288,143.1990010858288,3.0
94,15,1337,4,5,[141.23533652070077],141.23533652070077,143.1990010858288,3.0
95,15,1337,5,6,[117.25187832749276],117.25187832749276,143.1990010858288,3.0
96,15,1337,6,7,[122.0447716941213],122.0447716941213,143.1990010858288,3.0
97,15,1337,7,8,[157.3709982220219],157.3709982220219,157.3709982220219,3.0
98,15,1337,8,9,[119.10061804970184],119.10061804970184,157.3709982220219,3.0
99,15,1337,9,10,[158.1333799161532],158.1333799161532,158.1333799161532,3.0
100,15,1337,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,3.0
101,15,1337,11,12,[172.10145777143768],172.10145777143768,172.10145777143768,3.0
102,15,1337,12,13,[148.9973261341777],148.9973261341777,172.10145777143768,3.0
103,15,1337,13,14,[151.04621599946466],151.04621599946466,172.10145777143768,3.0
104,15,1337,14,15,[156.29592045921626],156.29592045921626,172.10145777143768,3.0
105,15,1337,15,16,[146.76694916719543],146.76694916719543,172.10145777143768,3.0
106,15,1337,16,17,[152.22068911320298],152.22068911320298,172.10145777143768,3.0
107,15,1337,17,18,[139.78164266941704],139.78164266941704,172.10145777143768,3.0
108,15,1337,18,19,[143.75696615970708],143.75696615970708,172.10145777143768,3.0
109,15,1337,19,20,[143.50927187424523],143.50927187424523,172.10145777143768,3.0
110,15,1337,20,21,[148.38798148885505],148.38798148885505,172.10145777143768,3.0
111,15,1337,21,22,[150.79684372186182],150.79684372186182,172.10145777143768,3.0
112,15,1337,22,23,[157.2601275502924],157.2601275502924,172.10145777143768,3.0
113,15,1337,23,24,[146.1499068352464],146.1499068352464,172.10145777143768,3.0
114,15,1337,24,25,[153.81739983748278],153.81739983748278,172.10145777143768,3.0
115,15,1337,25,26,[139.34604170468722],139.34604170468722,172.10145777143768,3.0
116,15,1337,26,27,[164.95783085754786],164.95783085754786,172.10145777143768,3.0
117,15,1337,27,28,[158.10035989792027],158.10035989792027,172.10145777143768,3.0
118,15,1337,28,29,[155.4607999734539],155.4607999734539,172.10145777143768,3.0
119,15,1337,29,30,[144.96028373864337],144.96028373864337,172.10145777143768,3.0
120,15,1337,0,1,[141.23533652070077],141.23533652070077,141.23533652070077,4.0
121,15,1337,1,2,[139.77718748970685],139.77718748970685,141.23533652070077,4.0
122,15,1337,2,3,[106.22927448999997],106.22927448999997,141.23533652070077,4.0
123,15,1337,3,4,[119.10061804970184],119.10061804970184,141.23533652070077,4.0
124,15,1337,4,5,[122.0447716941213],122.0447716941213,141.23533652070077,4.0
125,15,1337,5,6,[117.25187832749276],117.25187832749276,141.23533652070077,4.0
126,15,1337,6,7,[113.4362359562364],113.4362359562364,141.23533652070077,4.0
127,15,1337,7,8,[125.78672619143359],125.78672619143359,141.23533652070077,4.0
128,15,1337,8,9,[157.3709982220219],157.3709982220219,157.3709982220219,4.0
129,15,1337,9,10,[158.1333799161532],158.1333799161532,158.1333799161532,4.0
130,15,1337,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,4.0
131,15,1337,11,12,[172.10145777143768],172.10145777143768,172.10145777143768,4.0
132,15,1337,12,13,[151.04621599946466],151.04621599946466,172.10145777143768,4.0
133,15,1337,13,14,[139.34604170468722],139.34604170468722,172.10145777143768,4.0
134,15,1337,14,15,[148.9973261341777],148.9973261341777,172.10145777143768,4.0
135,15,1337,15,16,[143.56320631279337],143.56320631279337,172.10145777143768,4.0
136,15,1337,16,17,[156.29592045921626],156.29592045921626,172.10145777143768,4.0
137,15,1337,17,18,[146.76694916719543],146.76694916719543,172.10145777143768,4.0
138,15,1337,18,19,[141.99720450911195],141.99720450911195,172.10145777143768,4.0
139,15,1337,19,20,[152.22068911320298],152.22068911320298,172.10145777143768,4.0
140,15,1337,20,21,[139.78164266941704],139.78164266941704,172.10145777143768,4.0
141,15,1337,21,22,[133.96956615053998],133.96956615053998,172.10145777143768,4.0
142,15,1337,22,23,[143.75696615970708],143.75696615970708,172.10145777143768,4.0
143,15,1337,23,24,[143.50927187424523],143.50927187424523,172.10145777143768,4.0
144,15,1337,24,25,[148.38798148885505],148.38798148885505,172.10145777143768,4.0
145,15,1337,25,26,[150.79684372186182],150.79684372186182,172.10145777143768,4.0
146,15,1337,26,27,[157.2601275502924],157.2601275502924,172.10145777143768,4.0
147,15,1337,27,28,[146.1499068352464],146.1499068352464,172.10145777143768,4.0
148,15,1337,28,29,[153.81739983748278],153.81739983748278,172.10145777143768,4.0
149,15,1337,29,30,[164.95783085754786],164.95783085754786,172.10145777143768,4.0
150,15,1337,0,1,[141.23533652070077],141.23533652070077,141.23533652070077,5.0
151,15,1337,1,2,[143.1990010858288],143.1990010858288,143.1990010858288,5.0
152,15,1337,2,3,[106.22927448999997],106.22927448999997,143.1990010858288,5.0
153,15,1337,3,4,[125.78672619143359],125.78672619143359,143.1990010858288,5.0
154,15,1337,4,5,[113.4362359562364],113.4362359562364,143.1990010858288,5.0
155,15,1337,5,6,[117.25187832749276],117.25187832749276,143.1990010858288,5.0
156,15,1337,6,7,[122.0447716941213],122.0447716941213,143.1990010858288,5.0
157,15,1337,7,8,[157.3709982220219],157.3709982220219,157.3709982220219,5.0
158,15,1337,8,9,[119.10061804970184],119.10061804970184,157.3709982220219,5.0
159,15,1337,9,10,[158.1333799161532],158.1333799161532,158.1333799161532,5.0
160,15,1337,10,11,[150.35400489203658],150.35400489203658,158.1333799161532,5.0
161,15,1337,11,12,[151.04621599946466],151.04621599946466,158.1333799161532,5.0
162,15,1337,12,13,[137.6825662628294],137.6825662628294,158.1333799161532,5.0
163,15,1337,13,14,[141.99720450911195],141.99720450911195,158.1333799161532,5.0
164,15,1337,14,15,[172.10145777143768],172.10145777143768,172.10145777143768,5.0
165,15,1337,15,16,[139.34604170468722],139.34604170468722,172.10145777143768,5.0
166,15,1337,16,17,[148.9973261341777],148.9973261341777,172.10145777143768,5.0
167,15,1337,17,18,[156.29592045921626],156.29592045921626,172.10145777143768,5.0
168,15,1337,18,19,[121.92929330241844],121.92929330241844,172.10145777143768,5.0
169,15,1337,19,20,[146.76694916719543],146.76694916719543,172.10145777143768,5.0
170,15,1337,20,21,[152.22068911320298],152.22068911320298,172.10145777143768,5.0
171,15,1337,21,22,[133.96956615053998],133.96956615053998,172.10145777143768,5.0
172,15,1337,22,23,[139.78164266941704],139.78164266941704,172.10145777143768,5.0
173,15,1337,23,24,[143.75696615970708],143.75696615970708,172.10145777143768,5.0
174,15,1337,24,25,[143.50927187424523],143.50927187424523,172.10145777143768,5.0
175,15,1337,25,26,[148.38798148885505],148.38798148885505,172.10145777143768,5.0
176,15,1337,26,27,[150.79684372186182],150.79684372186182,172.10145777143768,5.0
177,15,1337,27,28,[157.2601275502924],157.2601275502924,172.10145777143768,5.0
178,15,1337,28,29,[146.1499068352464],146.1499068352464,172.10145777143768,5.0
179,15,1337,29,30,[109.58044587207594],109.58044587207594,172.10145777143768,5.0
180,15,1337,0,1,[106.22927448999997],106.22927448999997,106.22927448999997,6.0
181,15,1337,1,2,[119.10061804970184],119.10061804970184,119.10061804970184,6.0
182,15,1337,2,3,[141.23533652070077],141.23533652070077,141.23533652070077,6.0
183,15,1337,3,4,[139.77718748970685],139.77718748970685,141.23533652070077,6.0
184,15,1337,4,5,[122.0447716941213],122.0447716941213,141.23533652070077,6.0
185,15,1337,5,6,[113.4362359562364],113.4362359562364,141.23533652070077,6.0
